reaction,split,not_high_yielding,high_yielding
"Tert-butyl 4-aminopiperidine-1-carboxylate and 6-chloro-2-methyl-3-nitropyridine react together in the presence of n,n-diethylethanamine, n,n-dimethylformamide, chloride, azanium to produce tert-butyl 4-[(6-methyl-5-nitropyridin-2-yl)amino]piperidine-1-carboxylate.",train,0,1
"Methyl 5-chloropyrazine-2-carboxylate and oxan-4-amine react together in the presence of 1,4-dioxane, n,n-diethylethanamine, oxidane, chloride, sodium(1+) to produce methyl 5-(oxan-4-ylamino)pyrazine-2-carboxylate.",train,1,0
"Azetidine and 2-[3-(tert-butylamino)-2-chloroquinoxalin-5-yl]-1,5,6,7-tetrahydropyrrolo[3,2-c]pyridin-4-one react together in the presence of n-ethyl-n-propan-2-ylpropan-2-amine, methylsulfinylmethane to produce 2-[2-(azetidin-1-yl)-3-(tert-butylamino)quinoxalin-5-yl]-1,5,6,7-tetrahydropyrrolo[3,2-c]pyridin-4-one.",train,1,0
"6-chloro-4-(oxan-4-yloxy)pyrido[3,2-d]pyrimidine and cyclopropanamine react together in the presence of 1,4-dioxane, 2-methylpropan-2-olate, sodium(1+) to produce 6-chloro-n-cyclopropylpyrido[3,2-d]pyrimidin-4-amine.",train,1,0
"1-[(3-ethoxy-4-methoxyphenyl)methyl]piperidin-4-amine and 2-chloro-5-(trifluoromethyl)pyridine react together in the presence of n,n-dimethylformamide, hydride, sodium(1+) to produce n-[1-[(3-ethoxy-4-methoxyphenyl)methyl]piperidin-4-yl]-5-(trifluoromethyl)pyridin-2-amine.",train,1,0
"8-[6-(trifluoromethyl)-1h-benzimidazol-2-yl]-3,4-dihydro-2h-1,4-benzoxazine and 2-chloro-3-(trifluoromethyl)pyridine react together in the presence of 2,3-dichloropyridine, aniline to produce 8-[6-(trifluoromethyl)-1h-benzimidazol-2-yl]-4-[3-(trifluoromethyl)pyridin-2-yl]-2,3-dihydro-1,4-benzoxazine.",train,0,1
"N',n'-dimethylethane-1,2-diamine and 6-chloro-n-[3-(3,5-dimethoxyanilino)quinoxalin-2-yl]pyridine-3-sulfonamide react together in the presence of n,n-dimethylformamide to produce n-[3-(3,5-dimethoxyanilino)quinoxalin-2-yl]-6-[2-(dimethylamino)ethylamino]pyridine-3-sulfonamide.",train,1,0
"Tert-butyl 4-aminopiperidine-1-carboxylate and 6-chloropyridine-3-carbonitrile react together in the presence of n-ethyl-n-propan-2-ylpropan-2-amine, n,n-dimethylformamide, carbonate, sodium(1+) to produce tert-butyl 4-[(5-cyanopyridin-2-yl)amino]piperidine-1-carboxylate.",train,1,0
"N-methylmethanamine and 2,4-dichlorothieno[3,4-d]pyrimidine react together in the presence of n,n-diethylethanamine, ethanol to produce 2-chloro-n,n-dimethylthieno[3,4-d]pyrimidin-4-amine.",train,0,1
"4,4-dimethylcyclohexan-1-amine and 4-chloro-8-nitroquinazoline react together in the presence of acetonitrile, chlorane, oxidane, carbonate, potassium(1+) to produce n-(4,4-dimethylcyclohexyl)-8-nitroquinazolin-4-amine.",train,1,0
2-methoxy-4-(1-methylpiperidin-4-yl)oxyaniline and 3-chloro-5-(1-methylpyrazol-4-yl)isoquinoline react together to produce n-[2-methoxy-4-(1-methylpiperidin-4-yl)oxyphenyl]-5-(1-methylpyrazol-4-yl)isoquinolin-3-amine.,train,1,0
"Ethyl 2-chloropyridine-3-carboxylate and o-benzylhydroxylamine react together in the presence of 1,4-dioxane, n-ethyl-n-propan-2-ylpropan-2-amine, chlorane to produce ethyl 2-(phenylmethoxyamino)pyridine-3-carboxylate.",train,1,0
"N,n-dimethylformamide and [1-(6-chloropyridin-3-yl)-5-phenylpyrazol-3-yl]-(4-methylpiperazin-1-yl)methanone react together in the presence of methanamine, methanol to produce [1-[6-(methylamino)pyridin-3-yl]-5-phenylpyrazol-3-yl]-(4-methylpiperazin-1-yl)methanone.",train,1,0
"N-methylmethanamine and 4,6-dichloro-n-phenylpyrimidin-2-amine react together in the presence of oxolane, n-ethyl-n-propan-2-ylpropan-2-amine to produce 6-chloro-4-n,4-n-dimethyl-1-phenyl-2h-pyrimidine-2,4-diamine.",train,0,1
"4,4-dimethylcyclohexan-1-amine and 4-chloro-8-nitro-2-(trifluoromethyl)quinazoline react together in the presence of acetonitrile, carbonate, potassium(1+) to produce n-(4,4-dimethylcyclohexyl)-8-nitro-2-(trifluoromethyl)quinazolin-4-amine.",train,1,0
"7-(6-chloropyridin-3-yl)-2-pyridin-2-yl-[1,2,4]triazolo[1,5-a]pyridin-5-amine reacts in the presence of propan-2-amine to produce 7-[6-(propan-2-ylamino)pyridin-3-yl]-2-pyridin-2-yl-[1,2,4]triazolo[1,5-a]pyridin-5-amine.",train,0,1
"2,4-dichloro-5-fluoropyrimidine and 3-aminopropan-1-ol react together in the presence of ethanol, carbonate, sodium(1+) to produce 3-[(2-chloro-5-fluoropyrimidin-4-yl)amino]propan-1-ol.",train,1,0
"2-chloro-5-fluoro-3-nitropyridine and 1,2,3,4-tetrahydroisoquinoline react together in the presence of n,n-dimethylformamide, oxidane, carbonate, sodium(1+) to produce 2-(5-fluoro-3-nitropyridin-2-yl)-3,4-dihydro-1h-isoquinoline.",train,0,1
"Tert-butyl n-[bis[(2-methylpropan-2-yl)oxycarbonyl]amino]-n-(2,6-dichloro-5-fluoropyrimidin-4-yl)carbamate and propan-2-amine react together in the presence of n-ethyl-n-propan-2-ylpropan-2-amine, ethoxyethane, n,n-dimethylformamide to produce tert-butyl n-[bis[(2-methylpropan-2-yl)oxycarbonyl]amino]-n-[2-chloro-5-fluoro-6-(propan-2-ylamino)pyrimidin-4-yl]carbamate.",train,0,1
"1-[(4-chloro-3-ethoxyphenyl)methyl]piperidin-4-amine and (2,6-dichloropyridin-4-yl)methanol react together in the presence of n,n-dimethylformamide to produce [2-chloro-6-[[1-[(4-chloro-3-ethoxyphenyl)methyl]piperidin-4-yl]amino]pyridin-4-yl]methanol.",train,1,0
"2-chloropyridine and 2-[6-fluoro-3-[(4-fluorophenyl)methyl]-3,4-dihydro-1h-isoquinolin-2-yl]ethanamine react together in the presence of n,n-dimethylformamide, oxidane, carbonate, potassium(1+) to produce n-[2-[6-fluoro-3-[(4-fluorophenyl)methyl]-3,4-dihydro-1h-isoquinolin-2-yl]ethyl]pyridin-2-amine.",train,1,0
"Hexane-1,6-diamine and n-(2-aminophenyl)-6-chloropyridine-3-carboxamide react together to produce 6-(6-aminohexylamino)-n-(2-aminophenyl)pyridine-3-carboxamide.",train,1,0
"Ethyl (e)-3-(5-chloropyrazin-2-yl)prop-2-enoate and (3r)-1-[(4-fluorophenyl)methyl]pyrrolidin-3-amine react together in the presence of n,n-diethylethanamine, chlorane to produce ethyl (e)-3-[5-[[(3r)-1-[(4-fluorophenyl)methyl]pyrrolidin-3-yl]amino]pyrazin-2-yl]prop-2-enoate.",train,1,0
"6-chloro-4-(oxan-4-yloxy)pyrido[3,2-d]pyrimidine and cyclopentanamine react together in the presence of 1,4-dioxane, 2-methylpropan-2-olate, sodium(1+) to produce 6-chloro-n-cyclopentylpyrido[3,2-d]pyrimidin-4-amine.",train,1,0
"Tert-butyl (3s)-3-(aminomethyl)pyrrolidine-1-carboxylate and 6-chloro-n-[(2,6-dichlorophenyl)methyl]-3-nitropyridin-2-amine react together in the presence of acetonitrile, carbonate, potassium(1+) to produce tert-butyl (3s)-3-[[[6-[(2,6-dichlorophenyl)methylamino]-5-nitropyridin-2-yl]amino]methyl]pyrrolidine-1-carboxylate.",train,1,0
"[(3as,4r,6ar)-2,3,3a,4,5,6a-hexahydrofuro[2,3-b]furan-4-yl] n-[(2s,3r)-1-[4-(3-aminopropoxy)phenyl]-4-[1,3-benzodioxol-5-ylsulfonyl(2-methylpropyl)amino]-3-hydroxybutan-2-yl]carbamate and 6-chloropyridine-3-carbonitrile react together in the presence of n-ethyl-n-propan-2-ylpropan-2-amine, n,n-dimethylformamide to produce [(3as,4r,6ar)-2,3,3a,4,5,6a-hexahydrofuro[2,3-b]furan-4-yl] n-[(2s,3r)-4-[1,3-benzodioxol-5-ylsulfonyl(2-methylpropyl)amino]-1-[4-[3-[(5-cyanopyridin-2-yl)amino]propoxy]phenyl]-3-hydroxybutan-2-yl]carbamate.",train,0,1
"4-chloro-1-propan-2-yl-[1,2,4]triazolo[4,3-a]quinoxaline and ethanamine react together in the presence of n,n-dimethylformamide to produce n-ethyl-1-propan-2-yl-[1,2,4]triazolo[4,3-a]quinoxalin-4-amine.",train,1,0
"4-[7-chloro-2-(4-fluorophenyl)pyrazolo[1,5-a]pyridin-3-yl]-n-cyclopentylpyrimidin-2-amine and azide react together in the presence of ethoxyethane, n,n-dimethylformamide, sodium(1+) to produce 3-[2-(cyclopentylamino)pyrimidin-4-yl]-2-(4-fluorophenyl)pyrazolo[1,5-a]pyridin-7-amine.",train,1,0
"6-[4-[(3-fluoro-5-methylsulfonylphenyl)methyl]piperazin-1-yl]-3-(trifluoromethyl)-[1,2,4]triazolo[4,3-b]pyridazine reacts in the presence of 6-chloro-3-(difluoromethyl)-[1,2,4]triazolo[4,3-b]pyridazine to produce 3-(difluoromethyl)-6-[4-[(3-fluoro-5-methylsulfonylphenyl)methyl]piperazin-1-yl]-[1,2,4]triazolo[4,3-b]pyridazine.",train,1,0
"5-(tert-butylamino)-6-chloropyrazine-2,3-dicarbonitrile and azane react together in the presence of n,n-dimethylformamide, chlorane, oxidane to produce 5-amino-6-(tert-butylamino)pyrazine-2,3-dicarbonitrile.",train,1,0
"4-chloro-1-[(3,5-dichloropyridin-4-yl)methyl]-6-methoxyphthalazine reacts in the presence of propan-1-amine to produce 4-[(3,5-dichloropyridin-4-yl)methyl]-7-methoxy-n-propylphthalazin-1-amine.",train,0,1
"Propan-1-amine and 4-chloro-2-(4-phenylpiperazin-1-yl)-6,7-dihydrothieno[3,2-d]pyrimidine react together in the presence of oxidane to produce 3-[2-(4-phenylpiperazin-1-yl)-6,7-dihydrothieno[3,2-d]pyrimidin-4-yl]propan-1-amine.",train,0,1
"N,2,2-trimethylpropan-1-amine and 3-[(6-chloro-5-cyano-2-methylsulfanylpyrimidin-4-yl)amino]-n-methoxy-4-methylbenzamide react together in the presence of oxolane, n-ethyl-n-propan-2-ylpropan-2-amine, chlorane to produce 3-[[5-cyano-6-[2,2-dimethylpropyl(methyl)amino]-2-methylsulfanylpyrimidin-4-yl]amino]-n-methoxy-4-methylbenzamide.",train,1,0
Tert-butyl n-(3-aminopropyl)carbamate and 5-chloro-1-methyl-4-nitropyrazole react together to produce tert-butyl n-[3-[(2-methyl-4-nitropyrazol-3-yl)amino]propyl]carbamate.,train,0,1
Methyl 6-fluoropyridine-3-carboxylate and hydrazine react together in the presence of oxolane to produce methyl 6-hydrazinylpyridine-3-carboxylate.,train,0,1
"1-(2-aminoethyl)-3-(2,6-dichloro-4-nitrophenyl)thiourea reacts in the presence of n,n-diethylethanamine, chlorane, dichloromethane to produce 1-(2-aminoethyl)-3-(2,6-dichloro-4-nitrophenyl)thiourea.",train,0,1
4-bromo-2-chloropyridine and cyclohexanamine react together to produce 4-bromo-n-cyclohexylpyridin-2-amine.,train,1,0
Ethyl 2-chloropyridine-3-carboxylate and o-[[4-(trifluoromethyl)phenyl]methyl]hydroxylamine react together in the presence of oxidane to produce ethyl 2-[[4-(trifluoromethyl)phenyl]methoxyamino]pyridine-3-carboxylate.,train,1,0
"N,n-diethylethanamine and 6-chloro-n-(4-methoxyphenyl)pyridine-3-carboxamide react together in the presence of methanamine, methanol to produce n-(4-methoxyphenyl)-6-(methylamino)pyridine-3-carboxamide.",train,0,1
"2-(4-tert-butylphenyl)-4-chlorothieno[3,2-c]pyridine-7-carbonitrile and cyclohexanamine react together in the presence of n,n-dimethylformamide, carbonate, potassium(1+) to produce 2-(4-tert-butylphenyl)-4-(cyclohexylamino)thieno[3,2-c]pyridine-7-carbonitrile.",train,0,1
"(5-chloropyrazin-2-yl)-[2-[6-(2-ethyl-5-fluoro-4-hydroxyphenyl)-1h-indazol-3-yl]-3,4,6,7-tetrahydroimidazo[4,5-c]pyridin-5-yl]methanone and cyclohexanamine react together to produce [5-(cyclohexylamino)pyrazin-2-yl]-[2-[6-(2-ethyl-5-fluoro-4-hydroxyphenyl)-1h-indazol-3-yl]-3,4,6,7-tetrahydroimidazo[4,5-c]pyridin-5-yl]methanone.",train,1,0
"N-(2,6-dichloropyrimidin-4-yl)acetamide and tert-butyl 4-aminopiperidine-1-carboxylate react together in the presence of n,n-dimethylformamide to produce tert-butyl 4-[(6-acetamido-2-chloropyrimidin-4-yl)amino]piperidine-1-carboxylate.",train,1,0
"Methyl 6-chloropyridine-3-carboxylate and 1-benzylpiperidin-4-amine react together in the presence of n,n-dimethylformamide to produce methyl 6-[(1-benzylpiperidin-4-yl)amino]pyridine-3-carboxylate.",train,1,0
"2-chloro-6,7-dimethoxyquinoxaline and 2-azabicyclo[2.2.2]octan-3-one react together in the presence of oxolane, n,n-dimethylformamide, hydride, sodium(1+) to produce 2-(6,7-dimethoxyquinoxalin-2-yl)-2-azabicyclo[2.2.2]octan-3-one.",train,1,0
"2-chloro-4-methoxyquinoline and butane-1,4-diamine react together in the presence of dichloromethane to produce n'-(4-methoxyquinolin-2-yl)butane-1,4-diamine.",train,1,0
"Propan-2-amine and 6-[5-(6-chloropyridin-3-yl)-1,2,4-oxadiazol-3-yl]-2-n-methyl-2-n-phenyl-1,3,5-triazine-2,4-diamine react together in the presence of n-ethyl-n-propan-2-ylpropan-2-amine, ethanol to produce 2-n-methyl-2-n-phenyl-6-[5-[6-(propan-2-ylamino)pyridin-3-yl]-1,2,4-oxadiazol-3-yl]-1,3,5-triazine-2,4-diamine.",train,1,0
"4-chloro-6-methoxy-7-methylquinazoline reacts in the presence of n,n-diethylethanamine, n,n-dimethylformamide, hydroxide, palladium(2+) to produce 6-methoxy-7-methylquinazoline.",train,0,1
"(1r)-2,3-dihydro-1h-inden-1-amine and 2-chloro-6-nitroquinoline react together to produce n-[(1r)-2,3-dihydro-1h-inden-1-yl]-6-nitroquinolin-2-amine.",train,1,0
"Tert-butyl 4-aminopiperidine-1-carboxylate and 2-chloro-5-nitropyridine react together in the presence of oxolane, n,n-diethylethanamine, chlorane, oxidane to produce tert-butyl 4-[(5-nitropyridin-2-yl)amino]piperidine-1-carboxylate.",train,0,1
"Ethyl (e)-3-(5-chloropyrazin-2-yl)prop-2-enoate and (3r)-1-benzylpyrrolidin-3-amine react together in the presence of n,n-diethylethanamine, n,n-dimethylformamide to produce ethyl (e)-3-[5-[[(3r)-1-benzylpyrrolidin-3-yl]amino]pyrazin-2-yl]prop-2-enoate.",train,1,0
"Ethyl 6-chloropyridine-3-carboxylate and 1-[(3-ethoxy-4-methoxyphenyl)methyl]piperidin-4-amine react together in the presence of n,n-dimethylformamide, hydride, sodium(1+) to produce ethyl 6-[[1-[(3-ethoxy-4-methoxyphenyl)methyl]piperidin-4-yl]amino]pyridine-3-carboxylate.",train,1,0
"4,6-dichloro-2-(diethylamino)pyrimidine-5-carbonitrile and cyclopropanamine react together in the presence of propan-2-one to produce 4-chloro-6-(cyclopropylamino)-2-(diethylamino)pyrimidine-5-carbonitrile.",train,1,0
"N-ethyl-n-propan-2-ylpropan-2-amine and 4,6-dichloro-2-methylsulfanylpyrimidine react together in the presence of oxolane, n-methylmethanamine, oxidane to produce 6-chloro-n,n-dimethyl-2-methylsulfanylpyrimidin-4-amine.",train,0,1
"Ethyl 2-(4-chloro-[1]benzothiolo[2,3-d]pyrimidin-6-yl)acetate and 4-morpholin-4-ylcyclohexan-1-amine react together in the presence of acetonitrile, carbonate, potassium(1+) to produce ethyl 2-[4-[(4-morpholin-4-ylcyclohexyl)amino]-[1]benzothiolo[2,3-d]pyrimidin-6-yl]acetate.",train,1,0
"6-chloro-n,n-dimethyl-2-(4-pyridin-2-ylpiperazin-1-yl)pyrimidin-4-amine and 4-methyl-2-n-propan-2-ylbenzene-1,2-diamine react together in the presence of 1,4-dioxane, 2-methylpropan-2-olate, sodium(1+), [1-(2-diphenylphosphanylnaphthalen-1-yl)naphthalen-2-yl]-diphenylphosphane to produce 4-n,4-n-dimethyl-6-n-[4-methyl-2-(propan-2-ylamino)phenyl]-2-(4-pyridin-2-ylpiperazin-1-yl)pyrimidine-4,6-diamine.",train,1,0
"3-chloro-2-[4-(2,4-difluorophenoxy)piperidin-1-yl]pyrido[3,4-b]pyrazine and cyclobutanamine react together in the presence of acetonitrile, n,n-dimethylformamide, oxidane to produce n-cyclobutyl-2-[4-(2,4-difluorophenoxy)piperidin-1-yl]pyrido[3,4-b]pyrazin-3-amine.",train,0,1
"6-(6-chloropyridin-3-yl)-1,3-dipropyl-5h-pyrrolo[3,2-d]pyrimidine-2,4-dione and 2-methoxyethanamine react together in the presence of ethanol to produce 6-[6-(2-methoxyethylamino)pyridin-3-yl]-1,3-dipropyl-5h-pyrrolo[3,2-d]pyrimidine-2,4-dione.",train,1,0
"1-[(3-ethoxy-4-methoxyphenyl)methyl]piperidin-4-amine and 2,6-dichloropyridine react together in the presence of n,n-dimethylformamide, hydride, sodium(1+) to produce 6-chloro-n-[1-[(3-ethoxy-4-methoxyphenyl)methyl]piperidin-4-yl]pyridin-2-amine.",train,1,0
"1-quinolin-2-ylazetidin-3-amine and 2-chloro-3-nitropyridine react together in the presence of n,n-dimethylformamide, chlorane, oxidane, carbonate, sodium(1+) to produce 3-nitro-n-(1-quinolin-2-ylazetidin-3-yl)pyridin-2-amine.",train,0,1
"N-(2-amino-4-methoxyphenyl)-6-chloropyridine-3-carboxamide and ethane-1,2-diamine react together to produce 6-(2-aminoethylamino)-n-(2-amino-4-methoxyphenyl)pyridine-3-carboxamide.",train,1,0
"2,6-dichloro-4-iodopyridine and 3,3-difluoroazetidine react together in the presence of oxolane, n-ethyl-n-propan-2-ylpropan-2-amine, ethyl acetate, chlorane to produce 2-chloro-6-(3,3-difluoroazetidin-1-yl)-4-iodopyridine.",train,1,0
"2-(6-chloropyridin-3-yl)-5-(5-methyl-3-phenyl-1,2-oxazol-4-yl)-1,3,4-oxadiazole and oxan-4-amine react together to produce 5-[5-(5-methyl-3-phenyl-1,2-oxazol-4-yl)-1,3,4-oxadiazol-2-yl]-n-(oxan-4-yl)pyridin-2-amine.",train,1,0
"Ethyl 2-[(1s)-5-(3-aminopropoxy)-2,3-dihydro-1h-inden-1-yl]acetate and 6-chloropyridine-3-carbonitrile react together in the presence of 1,4-dioxane, acetonitrile, 2,2,2-trifluoroacetic acid to produce ethyl 2-[(1s)-5-[3-[(5-cyanopyridin-2-yl)amino]propoxy]-2,3-dihydro-1h-inden-1-yl]acetate.",train,1,0
"Ethanamine and 4-chloro-[1,2,4]triazolo[4,3-a]quinoxaline react together in the presence of n,n-dimethylformamide to produce n-ethyl-[1,2,4]triazolo[4,3-a]quinoxalin-4-amine.",train,1,0
"2-chloro-4,6-dimethylpyridine-3-carbonitrile and n-(azetidin-3-yl)-2-(3-fluorophenyl)pyrimidine-5-carboxamide react together in the presence of butan-1-ol, ethyl acetate, oxidane, chloride, sodium(1+) to produce n-[1-(3-cyano-4,6-dimethylpyridin-2-yl)azetidin-3-yl]-2-(3-fluorophenyl)pyrimidine-5-carboxamide.",train,0,1
"4-chloro-1-(2-chlorophenyl)pyrazolo[3,4-d]pyrimidine and 2-aminoacetic acid react together in the presence of oxidane, carbonate, formic acid, sodium(1+) to produce 2-[[1-(2-chlorophenyl)pyrazolo[3,4-d]pyrimidin-4-yl]amino]acetic acid.",train,0,1
"1-(6-chloropyridin-3-yl)-n-methylmethanamine and 3-methyl-4-methylsulfanyl-5-nitro-1,3-thiazol-2-one react together in the presence of ethanol to produce 4-[(6-chloropyridin-3-yl)methyl-methylamino]-3-methyl-5-nitro-1,3-thiazol-2-one.",train,0,1
"N-[1-(2-aminoethyl)piperidin-4-yl]-1-[(4-fluorophenyl)methyl]benzimidazol-2-amine and 2-(6-chloropurin-9-yl)ethanol react together in the presence of oxidane, carbonate, sodium(1+) to produce 2-[6-[2-[4-[[1-[(4-fluorophenyl)methyl]benzimidazol-2-yl]amino]piperidin-1-yl]ethylamino]purin-9-yl]ethanol.",test,1,0
"2,4-dichloro-5,6-dimethylpyrimidine and cyclohexanamine react together in the presence of n,n-dimethylformamide, carbonate, cesium(1+) to produce 2-chloro-n-cyclohexyl-5,6-dimethylpyrimidin-4-amine.",train,1,0
"4-chloro-1-ethyl-[1,2,4]triazolo[4,3-a]quinoxaline and n,n-dimethylformamide react together to produce 1-ethyl-[1,2,4]triazolo[4,3-a]quinoxalin-4-amine.",train,1,0
"2-chloro-6-[(3-methoxyphenyl)methoxy]quinoline and (1r)-2,3-dihydro-1h-inden-1-amine react together to produce n-[(1r)-2,3-dihydro-1h-inden-1-yl]-6-[(3-methoxyphenyl)methoxy]quinolin-2-amine.",train,1,0
"2-aminoethanol and 4-chlorofuro[3,2-c]pyridine-2-sulfonamide react together in the presence of oxidane to produce 4-(2-hydroxyethylamino)furo[3,2-c]pyridine-2-sulfonamide.",train,0,1
"7-chloro-[1,3]thiazolo[5,4-d]pyrimidine and 4-(2-aminoethyl)phenol react together in the presence of n,n-dimethylformamide, chlorane, oxidane, carbonate, potassium(1+) to produce 4-[2-([1,3]thiazolo[5,4-d]pyrimidin-7-ylamino)ethyl]phenol.",train,1,0
"Ethyl (e)-3-(5-chloropyrazin-2-yl)prop-2-enoate and (3r)-1-benzylpiperidin-3-amine react together in the presence of n,n-dimethylformamide, chlorane, carbonate, potassium(1+) to produce ethyl (e)-3-[5-[[(3r)-1-benzylpiperidin-3-yl]amino]pyrazin-2-yl]prop-2-enoate.",train,1,0
"Tert-butyl 4-(4-chloropyrazolo[3,4-d]pyrimidin-1-yl)piperidine-1-carboxylate and 2-methyl-6-(1,2,4-triazol-1-yl)pyridin-3-amine react together in the presence of acetate, 2-methylpropan-2-olate, 2,8,9-tris(2-methylpropyl)-2,5,8,9-tetraza-1-phosphabicyclo[3.3.3]undecane, n,n-dimethylformamide, sodium(1+), palladium(2+) to produce tert-butyl 4-[4-[[2-methyl-6-(1,2,4-triazol-1-yl)pyridin-3-yl]amino]pyrazolo[3,4-d]pyrimidin-1-yl]piperidine-1-carboxylate.",train,1,0
5-chloro-1-methyl-4-nitropyrazole and oxan-4-ylmethanamine react together to produce 2-methyl-4-nitro-n-(oxan-4-ylmethyl)pyrazol-3-amine.,train,0,1
"4-chloro-7-(4-methylphenyl)sulfonylpyrrolo[2,3-d]pyrimidine and 1-(4-amino-3,4-dihydro-1h-isoquinolin-2-yl)-2-(3,5-dichloroanilino)ethanone react together in the presence of n-ethyl-n-propan-2-ylpropan-2-amine, ethyl acetate, n,n-dimethylformamide to produce 2-(3,5-dichloroanilino)-1-[4-[[7-(4-methylphenyl)sulfonylpyrrolo[2,3-d]pyrimidin-4-yl]amino]-3,4-dihydro-1h-isoquinolin-2-yl]ethanone.",train,1,0
N-methylmethanamine and 2-chloro-6-(trifluoromethyl)pyridine-3-carbaldehyde react together in the presence of oxolane to produce 2-(dimethylamino)-6-(trifluoromethyl)pyridine-3-carbaldehyde.,train,1,0
"Benzyl (3s)-3-(ethylamino)piperidine-1-carboxylate and 4-chloro-7-(4-methylphenyl)sulfonylpyrrolo[2,3-d]pyrimidine react together in the presence of n-ethyl-n-propan-2-ylpropan-2-amine, n,n-dimethylformamide, oxidane to produce benzyl (3s)-3-[ethyl-[7-(4-methylphenyl)sulfonylpyrrolo[2,3-d]pyrimidin-4-yl]amino]piperidine-1-carboxylate.",train,0,1
"2-(4-aminocyclohexyl)-1,1,1-trifluoropropan-2-ol and 4,5-dichloro-6-ethylpyrimidine react together in the presence of ethoxyethane, n,n-dimethylformamide, oxidane, carbonate, potassium(1+) to produce 2-[4-[(5-chloro-6-ethylpyrimidin-4-yl)amino]cyclohexyl]-1,1,1-trifluoropropan-2-ol.",train,1,0
"N'-[4-(2,4-dichlorophenyl)-5-(morpholin-4-ylmethyl)pyrimidin-2-yl]ethane-1,2-diamine and 2-chloro-5-nitropyridine react together to produce n'-[4-(2,4-dichlorophenyl)-5-(morpholin-4-ylmethyl)pyrimidin-2-yl]-n-(5-nitropyridin-2-yl)ethane-1,2-diamine.",train,1,0
"2-[4-(benzylamino)-6-chloropyridin-3-yl]acetamide and pyridin-4-amine react together in the presence of acetate, toluene, (1-benzylpyrrolidin-2-yl)methanamine, carbonate, potassium(1+), palladium(2+), [1-(2-diphenylphosphanylnaphthalen-1-yl)naphthalen-2-yl]-diphenylphosphane to produce 2-[4-(benzylamino)-6-(pyridin-4-ylamino)pyridin-3-yl]acetamide.",train,1,0
"Methanamine and 6-chloro-n-(2,6-dimethylphenyl)pyridine-3-carboxamide react together in the presence of ethanol to produce n-(2,6-dimethylphenyl)-6-(methylamino)pyridine-3-carboxamide.",train,1,0
Tert-butyl 4-hydroxypiperidine-1-carboxylate and 2-chloro-3-(2-phenoxyethoxy)pyrazine react together to produce 2-(2-phenoxyethoxy)-3-piperidin-4-yloxypyrazine.,train,1,0
"1-[(3-ethoxy-4-methoxyphenyl)methyl]piperidin-4-amine and 2-(6-chloropyridin-3-yl)-1h-benzimidazole react together in the presence of ethane-1,2-diol to produce 5-(1h-benzimidazol-2-yl)-n-[1-[(3-ethoxy-4-methoxyphenyl)methyl]piperidin-4-yl]pyridin-2-amine.",train,1,0
"Methyl 6-chloropyridine-3-carboxylate and (3r)-1-benzylpyrrolidin-3-amine react together in the presence of ethyl acetate, n,n-dimethylformamide, oxidane, carbonate, potassium(1+) to produce methyl 6-[[(3r)-1-benzylpyrrolidin-3-yl]amino]pyridine-3-carboxylate.",train,1,0
"2-aminoethanol and (8s)-9-[2-(6-chloropyridin-3-yl)-2-oxoethyl]-2-[(1s,4s)-2-oxa-5-azabicyclo[2.2.1]heptan-5-yl]-8-(trifluoromethyl)-7,8-dihydro-6h-pyrimido[1,2-a]pyrimidin-4-one react together in the presence of ethanol to produce (8s)-9-[2-[6-(2-hydroxyethylamino)pyridin-3-yl]-2-oxoethyl]-2-[(1s,4s)-2-oxa-5-azabicyclo[2.2.1]heptan-5-yl]-8-(trifluoromethyl)-7,8-dihydro-6h-pyrimido[1,2-a]pyrimidin-4-one.",train,1,0
"N-methylmethanamine and 4-(benzenesulfonyl)-2,6-dibromopyridine react together in the presence of 1,4-dioxane, ethanol to produce 4-(benzenesulfonyl)-6-bromo-n,n-dimethylpyridin-2-amine.",train,0,1
"2-amino-6-chloro-n-[(5-phenoxythiophen-2-yl)methyl]pyridine-3-carboxamide and 2,2,2-trifluoroacetic acid react together to produce 2-amino-6-[(4-fluorophenyl)methylamino]-n-[(5-phenoxythiophen-2-yl)methyl]pyridine-3-carboxamide.",train,1,0
"N-methylmethanamine and 6-chloropyrazine-2-carbonitrile react together in the presence of oxolane, acetonitrile, ethyl acetate, oxidane to produce 6-(dimethylamino)pyrazine-2-carbonitrile.",test,1,0
"2-fluoroethanamine and 2-chloro-5-nitropyridine react together in the presence of n-ethyl-n-propan-2-ylpropan-2-amine, ethanol, chlorane to produce n-(2-fluoroethyl)-5-nitropyridin-2-amine.",train,1,0
"N',n'-dimethylethane-1,2-diamine and 3-(benzenesulfonyl)-7-chloro-5-methyl-2-methylsulfanylpyrazolo[1,5-a]pyrimidine react together in the presence of n,n-dimethylformamide to produce n-[3-(benzenesulfonyl)-5-methyl-2-methylsulfanylpyrazolo[1,5-a]pyrimidin-7-yl]-n',n'-dimethylethane-1,2-diamine.",train,0,1
