smiles,split,high_yielding,not_high_yielding
[CH3]C1=[CH][CH]=C(B(O)O)[CH]=[CH]1.[CH3]N1[CH]=NC(C2=N[CH]=[CH]C(C#N)=[CH]2)=C1Br>>[CH3]C1=[CH][CH]=C(C2=C(C3=N[CH]=[CH]C(C#N)=[CH]3)N=[CH]N2[CH3])[CH]=[CH]1,train,0,1
NC1=CC=C(N2CCOCC2)C=C1.[CH3][CH]([CH3])C1=NN(C2=[CH]C([NH]C3=[CH][CH]=C(N4[CH2][CH2]O[CH2][CH2]4)[CH]=[CH]3)=C(C#N)[CH]=[CH]2)C2=N[CH]=[CH]C(C3=[CH]C4=[CH][CH]=[CH][CH]=C4N=[CH]3)=C12>>[CH3][CH]([CH3])C1=NN(C2=[CH]C([NH]C3=[CH][CH]=C(N4[CH2][CH2]O[CH2][CH2]4)[CH]=[CH]3)=C(C([NH2])=O)[CH]=[CH]2)C2=N[CH]=[CH]C(C3=[CH]C4=[CH][CH]=[CH][CH]=C4N=[CH]3)=C12,test,0,1
[CH3]C([CH3])([CH3])S([NH2])=O.[CH3][CH2]OC1=C(O[CH2]C(F)(F)F)N=[CH]C(C([CH3])=O)=[CH]1>>[CH3][CH2]OC1=C(O[CH2]C(F)(F)F)N=[CH]C([CH]([CH3])[NH]S(=O)C([CH3])([CH3])[CH3])=[CH]1,train,1,0
O=C1[CH2][CH2]C2=[CH]C(OC3=[CH]N=[CH]C(Cl)=N3)=[CH][CH]=C12.[CH3]OC1=[CH]C([NH2])=[CH]C(O[CH3])=C1O[CH3]>CCOC(C)=O>[CH3]OC1=[CH]C([NH]C2=NC(OC3=[CH][CH]=C4C(=O)[CH2][CH2]C4=[CH]3)=[CH]N=[CH]2)=[CH]C(O[CH3])=C1O[CH3],train,0,1
CC(C)(C)OC(=O)[NH][CH2][CH2][NH]C1=C(C(=O)[OH])C([N+](=O)[O-])=[CH][CH]=[CH]1.Cl>C1CCOC1.C1COCCO1.CCOC(C)=O>[NH2][CH2][CH2][NH]C1=C(C(=O)[OH])C([N+](=O)[O-])=[CH][CH]=[CH]1,train,1,0
[CH3]OC(=O)C1=[CH][CH]=C(Cl)[CH]=[CH]1.[CH3][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][Mg]Cl>C1CCOC1.CN1CCCC1=O>[CH3][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2]C1=[CH][CH]=C(C(=O)O[CH3])[CH]=[CH]1,train,1,0
[CH3]C(=O)OC([CH3])=O>[Cl-].[Cl-].[Zn+2]>[CH3]C(=O)O[CH2][CH2][CH2][CH2]OC([CH3])=O,train,0,1
[CH3]C1=N[CH]=[CH]C(C2(C3=C(F)[CH]=[CH]C(Br)=[CH]3)N=C([NH2])C3=C(F)[CH]=[CH][CH]=C32)=[CH]1.[CH3]S(=O)(=O)C1=[CH]N=[CH]C(B(O)O)=[CH]1>>[CH3]C1=N[CH]=[CH]C(C2(C3=C(F)[CH]=[CH]C(C4=[CH]C(S([CH3])(=O)=O)=[CH]N=[CH]4)=[CH]3)N=C([NH2])C3=C(F)[CH]=[CH][CH]=C32)=[CH]1,train,0,1
CN1CCN(C(=O)Cl)CC1.CN1CCN(C(=O)N2[CH2][CH2]C3([CH2]C(C#CC4=[CH]C(Cl)=[CH][CH]=[CH]4)=NO3)[CH2]2)[CH2]C1>>[CH3]ON([CH3])C(=O)N1[CH2][CH2]C2([CH2]C(C#CC3=[CH]C(Cl)=[CH][CH]=[CH]3)=NO2)[CH2]1,train,0,1
NC1=CC=C(OC2=C3SC(C4=CC=C(O)C=C4)=CC3=NC=C2)C=C1.O=C([CH2]C1=[CH][CH]=[CH][CH]=[CH]1)[NH]C(=S)[NH]C1=[CH]C(F)=C(OC2=C3SC(C4=[CH][CH]=C([OH])[CH]=[CH]4)=[CH]C3=N[CH]=[CH]2)[CH]=[CH]1>>O=C([CH2]C1=[CH][CH]=[CH][CH]=[CH]1)[NH]C(=S)[NH]C1=[CH][CH]=C(OC2=C3SC(C4=[CH][CH]=C([OH])[CH]=[CH]4)=[CH]C3=N[CH]=[CH]2)[CH]=[CH]1,train,0,1
O=S(=O)(Cl)C1=[CH][CH]=C(F)[CH]=[CH]1.[NH2][CH2][CH2]C1=[CH][CH]=C([CH]([CH2][CH2][CH2][CH2][CH2]C(=O)[OH])C2=[CH][CH]=[CH]N=[CH]2)[CH]=[CH]1>>O=C([OH])[CH2][CH2][CH2][CH2][CH2][CH](C1=[CH][CH]=C([CH2][CH2][NH]S(=O)(=O)C2=[CH][CH]=C(F)[CH]=[CH]2)[CH]=[CH]1)C1=[CH][CH]=[CH]N=[CH]1,train,0,1
CC(C)[C@@H](C(O)=O)N1CC2=CC=C(C3=CC=C(NC(=O)C4=CC=CC=C4)C=C3)C=C2C1=O.COC(=O)C1(N2[CH2]C3=[CH][CH]=C(C4=[CH][CH]=C([NH]C(=O)C5=[CH][CH]=C(Cl)[CH]=[CH]5)[CH]=[CH]4)[CH]=C3C2=O)[CH2][CH2][CH2][CH2]1>>O=C([NH]C1=[CH][CH]=C(C2=[CH][CH]=C3[CH2]N(C4(C(=O)[OH])[CH2][CH2][CH2][CH2]4)C(=O)C3=[CH]2)[CH]=[CH]1)C1=[CH][CH]=C(Cl)[CH]=[CH]1,train,1,0
O=S(=O)(Cl)C1=C(F)[CH]=C(F)[CH]=[CH]1.[NH2]C1=NC2=[CH][CH]=[CH]C(O[CH2][CH]3[CH2][CH2][NH][CH2][CH2]3)=C2C([NH2])=N1>>[NH2]C1=NC2=[CH][CH]=[CH]C(O[CH2]C3(S(=O)(=O)C4=C(F)[CH]=C(F)[CH]=[CH]4)[CH2][CH2][NH][CH2][CH2]3)=C2C([NH2])=N1,train,1,0
CC(=O)OC([CH3])=O.[NH2]C1=[CH]C([N+](=O)[O-])=[CH]C(N2[CH]=[CH][CH]=[CH]2)=[CH]1>>[CH3]C(=O)[NH]C1=[CH]C([N+](=O)[O-])=[CH]C(N2[CH]=[CH][CH]=[CH]2)=[CH]1,train,1,0
[CH3]C(=[CH]C1=[CH][CH]=[CH][CH]=[CH]1)[CH2]Cl.[NH2]C1=NC2=C([CH2][CH2][NH][CH2][CH2]2)S1>ClC(Cl)Cl>[CH3]C(=[CH]C1=[CH][CH]=[CH][CH]=[CH]1)[CH2]N1[CH2][CH2]C2=C([CH2][CH2]1)SC([NH2])=N2,test,0,1
Br[CH2][CH2]C1=[CH][CH]=[CH][CH]=[CH]1.[CH3][CH2]OC(=O)C1=[CH]C2=C([CH]=[CH]1)O[CH]([CH2]OS(=O)(=O)C(F)(F)F)[CH2]2>>[CH3][CH2]OC(=O)C1=[CH]C2=C([CH]=[CH]1)O[CH]([CH2][CH2][CH2]C1=[CH][CH]=[CH][CH]=[CH]1)[CH2]2,train,1,0
C#C[CH2][NH2].O=C1[CH2][CH2]C2=[CH][CH]=C([N+](=O)[O-])[CH]=C2[CH2]1>>O=[N+]([O-])C1=[CH]C2=C([CH]=[CH]1)[CH2][CH2]C1=C2[CH]=[CH][CH]=N1,train,0,1
CC(C)=O.[CH3][CH](C(=O)[OH])C1=[CH]C2=C([CH]=[CH]1)C1(OCCO1)C1=C([CH]=[CH][CH]=[CH]1)[CH]=[CH]2>O>[CH3][CH](C(=O)[OH])C1=[CH]C2=C([CH]=[CH]1)C(=O)C1=C([CH]=[CH][CH]=[CH]1)[CH]=[CH]2,train,1,0
NC1=C([NH2])C=[CH][CH]=[CH]1.O=C1[NH]C2=[CH][CH]=[CH][CH]=C2C(=O)O1>CC(O)=O.O>O=C1N=C2[CH]=[CH][CH]=[CH]C2=NC2=C1[CH]=[CH][CH]=[CH]2,train,1,0
[CH3]C([CH3])=C1[CH2][CH2][CH]([CH3])[CH2][CH]1[OH]>C.CCOC(C)=O.[Pd]>[CH3][CH]([CH3])[C@H]1[CH2][CH2][C@@H]([CH3])[CH2][C@H]1[OH],train,1,0
O=C1[NH][CH2][CH2]C2=C1[CH]=C(C1=C3N=C(F)[CH]=NC3=[CH][CH]=[CH]1)[NH]2.[CH3][NH]C([CH3])([CH3])[CH3]>>[CH3]N(C1=NC2=C(C3=[CH]C4=C([CH2][CH2][NH]C4=O)[NH]3)[CH]=[CH][CH]=C2N=[CH]1)C([CH3])([CH3])[CH3],train,1,0
CCCCCN1C(=O)C(CO)(C2=CC3=C(C=C2O)OCO3)C2=C(Cl)C=CC(Cl)=C21.[CH3]OC(=O)[CH2]N1C(=O)C([CH2][OH])(C2=C(O)[CH]=C(Cl)[CH]=[CH]2)C2=[CH][CH]=[CH][CH]=C21>>[CH3]OC(=O)[CH2]N1C(=O)C2([CH2]OC3=C2[CH]=[CH]C(Cl)=[CH]3)C2=[CH][CH]=[CH][CH]=C21,test,1,0
CC(C)(C)[Si](C)(C)O[CH2][CH2][CH]1OC2=C([CH]=[CH][CH]=[CH]2)[NH]C1=O.[CH3]OC(=O)C1=[CH][CH]=[CH]C([CH2]Cl)=[CH]1>>[CH3]OC(=O)C1=[CH]C([CH2]N2C(=O)[CH]([CH2][CH2][OH])OC3=C2[CH]=[CH][CH]=[CH]3)=[CH][CH]=[CH]1,train,1,0
[CH3]OC1=C(O[CH3])[CH]=C([CH]2[CH2][CH2]N(C3=C([CH3])C4=C(OC([CH3])([CH3])C4(O)C4=[CH][CH]=[CH][CH]=[CH]4)C([CH3])=C3[CH3])[CH2][CH2]2)[CH]=[CH]1>CCO>[CH3]OC1=C(O[CH3])[CH]=C([CH]2[CH2][CH2]N(C3=C([CH3])C4=C(OC([CH3])([CH3])[CH]4C4=[CH][CH]=[CH][CH]=[CH]4)C([CH3])=C3[CH3])[CH2][CH2]2)[CH]=[CH]1,train,0,1
CC(O)=O.COC(=O)C1=[CH]N2[CH]=C(C3=[CH][CH]=C(F)[CH]=[CH]3)N=C2[CH]=[CH]1>Br>O=C([OH])C1=[CH]N2[CH]=C(C3=[CH][CH]=C(F)[CH]=[CH]3)N=C2[CH]=[CH]1,train,0,1
CC1(C)C(=O)N(C2=CC(C(F)(F)F)=C([N+](=O)[O-])C=C2)C(=O)N1CCCCCCCCCSCCCC(F)(F)C(F)(F)F.[CH3]C1([CH3])C(=O)N(C2=[CH]C(C(F)(F)F)=C([N+](=O)[O-])[CH]=[CH]2)C(=O)N1[CH2][CH2]O[CH2][CH2]O[CH2][CH2]S[CH2][CH2][CH2]C(F)(F)C(F)(F)F>>[CH3]C1([CH3])C(=O)N(C2=[CH]C(C(F)(F)F)=C([N+](=O)[O-])[CH]=[CH]2)C(=O)N1[CH2][CH2]O[CH2][CH2]O[CH2][CH2]S(=O)[CH2][CH2][CH2]C(F)(F)C(F)(F)F,train,1,0
Br[CH2]C#CC1=[CH][CH]=[CH][CH]=[CH]1.[CH3]O[CH2]C([CH2][CH2]C1([CH3])O[CH2]C([CH3])([CH3])[CH2]O1)(O[CH3])C1=[CH]C([OH])=[CH][CH]=[CH]1>>[CH3]O[CH2]C([CH2][CH2]C1([CH3])O[CH2]C([CH3])([CH3])[CH2]O1)(O[CH3])C1=[CH]C(O[CH2]C#CC2=[CH][CH]=[CH][CH]=[CH]2)=[CH][CH]=[CH]1,train,1,0
C=[CH][CH2]Br.O=C1[CH2][CH2][CH2]C2([CH2]1)O[CH2][CH2]O2>>C=[CH][CH2]C1([OH])[CH2][CH2][CH2]C2([CH2]1)O[CH2][CH2]O2,train,1,0
BrC1=[CH]C2=N[CH]=NN2[CH]=[CH]1.CC1(C)OB(C2=[CH][CH]=C([C@H]([CH3])N3[CH2][CH2][C@]([CH2]C([CH3])([CH3])[OH])(C4=[CH][CH]=[CH][CH]=[CH]4)OC3=O)[CH]=[CH]2)OC1(C)C>>[CH3][C@@H](C1=[CH][CH]=C(C2=[CH]C3=N[CH]=NN3[CH]=[CH]2)[CH]=[CH]1)N1[CH2][CH2][C@]([CH2]C([CH3])([CH3])[OH])(C2=[CH][CH]=[CH][CH]=[CH]2)OC1=O,train,0,1
FC1=C(N2[CH2][CH2][NH][CH2][CH2]2)[CH]=[CH][CH]=[CH]1.[CH3][CH2]C1=C([CH3])N=C(O[CH3])C([NH]C(=O)OC2=CC=CC=C2)=[CH]1>>[CH3][CH2]C1=C([CH3])N=C(O[CH3])C([NH]C(=O)N2[CH2][CH2]N(C3=C(F)[CH]=[CH][CH]=[CH]3)[CH2][CH2]2)=[CH]1,train,0,1
[CH3]OC1=[CH][CH]=C([CH]=[CH]C([CH3])=O)[CH]=[CH]1.[CH3][CH2]OC(=O)[CH2]C(=N)[NH2]>CCO>[CH3][CH2]OC(=O)C1=C([NH2])[NH]C([CH3])=[CH][CH]1C1=[CH][CH]=C(O[CH3])[CH]=[CH]1,train,0,1
O[N+](=O)[O-].[CH3]N([CH3])C(=O)C(F)(F)OC1=[CH]C(F)=[CH][CH]=[CH]1>>[CH3]N([CH3])C(=O)C(F)(F)OC1=[CH][CH]=C([N+](=O)[O-])C(F)=[CH]1,train,0,1
C1=CC=C2C(=C1)NC1=C2C=CC=C1.COC1=[CH]C2=C([CH]=[CH]1)N(C1=[CH][CH]=[CH][CH]=[CH]1)C1=[CH][CH]=[CH][CH]=C12>>[OH]C1=[CH]C2=C([CH]=[CH]1)N(C1=[CH][CH]=[CH][CH]=[CH]1)C1=[CH][CH]=[CH][CH]=C12,train,1,0
CS(=O)(=O)O[CH2]C1=[CH]C(C2=[CH]C(F)=C(O[CH3])[CH]=[CH]2)=NN([CH2][CH]2[CH2][CH2][CH2][CH2]2)C1=O.[CH3][NH][CH3]>>[CH3]OC1=C(F)[CH]=C(C2=NN([CH2][CH]3[CH2][CH2][CH2][CH2]3)C(=O)C([CH2]N([CH3])[CH3])=[CH]2)[CH]=[CH]1,train,0,1
[CH3]C1=C(O[CH2][CH2][OH])[CH]=[CH][CH]=[CH]1.[NH2]S(=O)(=O)Cl>>[CH3]C1=C(O[CH2][CH2]OS([NH2])(=O)=O)[CH]=[CH][CH]=[CH]1,train,0,1
CO.OCC1=CSC(N2[CH2][CH2]O[CH2][CH2]2)=N1>ClC(Cl)Cl>[NH2]C(=S)N1[CH2][CH2]O[CH2][CH2]1,train,0,1
CC(C)(C)OC(=O)[NH]C1([CH2]N2[CH2][CH2]C3=[CH]C(O[CH2]C4=[CH][CH]=C(C5=C(C(F)(F)F)[CH]=[CH][CH]=[CH]5)[CH]=[CH]4)=[CH][CH]=C3[CH2]2)[CH2]OC(C)(C)O[CH2]1.CCCCCCCCC1=CC=C(NCC2(NC(=O)OC(C)(C)C)COC(C)(C)OC2)C=C1>>[NH2]C([CH2][OH])([CH2][OH])[CH2]N1[CH2][CH2]C2=[CH]C(O[CH2]C3=[CH][CH]=C(C4=C(C(F)(F)F)[CH]=[CH][CH]=[CH]4)[CH]=[CH]3)=[CH][CH]=C2[CH2]1,train,1,0
O=C([OH])[CH2]C([OH])([CH2]C(=O)[OH])C(=O)[OH].[CH3][CH2][CH2]C1=NN([CH3])C2=C1N=C(C1=C(O[CH2][CH3])[CH]=[CH]C(S(=O)(=O)N3[CH2][CH2]N([CH3])[CH2][CH2]3)=[CH]1)[NH]C2=O>CC(C)=O>O=C([OH])[CH2]C([OH])([CH2]C(=O)[OH])C(=O)[OH].[CH3][CH2][CH2]C1=NN([CH3])C2=C1N=C(C1=C(O[CH2][CH3])[CH]=[CH]C(S(=O)(=O)N3[CH2][CH2]N([CH3])[CH2][CH2]3)=[CH]1)[NH]C2=O,train,1,0
CS(=O)(=O)C1=CC(Cl)=C(O[CH2]C2=N[CH]=C([CH]3[CH2][CH2]N(C(=O)OC([CH3])([CH3])[CH3])[CH2][CH2]3)[CH]=C2[CH3])C=C1.[CH3]C1=C([OH])[CH]=[CH]C(S([CH3])(=O)=O)=[CH]1>>[CH3]C1=[CH]C([CH]2[CH2][CH2]N(C(=O)OC([CH3])([CH3])[CH3])[CH2][CH2]2)=[CH]N=C1[CH2]OC1=C([CH3])[CH]=C(S([CH3])(=O)=O)[CH]=[CH]1,train,0,1
[NH2]S(=O)(=O)Cl.[OH][CH2][CH2][CH2][CH2]OC1=[CH][CH]=[CH][CH]=[CH]1>>[NH2]S(=O)(=O)O[CH2][CH2][CH2][CH2]OC1=[CH][CH]=[CH][CH]=[CH]1,train,0,1
FC(F)(F)C1=NN=C2[CH]=[CH]C(Cl)=NN21.[OH]C1(C2=[CH]C(C(F)(F)F)=[CH]N=[CH]2)[CH2][CH2][NH][CH2][CH2]1>>[OH]C1(C2=[CH]C(C(F)(F)F)=[CH]N=[CH]2)[CH2][CH2]N(C2=NN3C(=NN=C3C(F)(F)F)[CH]=[CH]2)[CH2][CH2]1,train,1,0
[CH3][CH]([NH][CH2][CH2]O)C1=[CH][CH]=[CH][CH]=[CH]1>Br>[CH3][CH]1[NH][CH2][CH2]C2=[CH][CH]=[CH][CH]=C21,train,0,1
O=C1[NH]C(=O)C2=[CH][CH]=[CH][CH]=C12.[CH3]N(C(=O)OC1=[CH][CH]=C([CH2][CH2]O)[CH]=[CH]1)C1=[CH][CH]=[CH][CH]=[CH]1>>[CH3]N(C(=O)OC1=[CH][CH]=C([CH2][CH2]N2C(=O)C3=[CH][CH]=[CH][CH]=C3C2=O)[CH]=[CH]1)C1=[CH][CH]=[CH][CH]=[CH]1,train,0,1
NC(=O)[O-].[CH3]OC(=O)[NH]C1=NC2=C([CH]=[CH][CH]=C2O[CH3])S1>>[CH3]OC(=O)[NH]C1=NC2=C(S1)C(N1[CH2][CH2]O[CH2][CH2]1)=[CH][CH]=C2O[CH3],train,0,1
O=C([OH])C1=C(F)[CH]=N[CH]=[CH]1.[CH3]C1=[CH][CH]=C([CH2][NH2])O1>>[CH3]C1=[CH][CH]=C([CH2][NH]C2=C(C(=O)[OH])[CH]=[CH]N=[CH]2)O1,train,0,1
CC(C)(C)OC(=O)N1[CH2][CH2]C2([CH2][CH]1[CH2]N1C(=O)C3=[CH][CH]=[CH][CH]=C3C1=O)O[CH2][CH2]O2>ClCCl.OC(=O)C(F)(F)F>O=C1C2=[CH][CH]=[CH][CH]=C2C(=O)N1[CH2][CH]1[CH2]C2([CH2][CH2][NH]1)O[CH2][CH2]O2,train,1,0
OB(O)C1=[CH][CH]=C(Cl)[CH]=[CH]1.[CH3]OC(=O)[CH]([CH2][CH]([CH3])[CH3])C1=[CH]C([OH])=[CH]C(C2=[CH][CH]=C(C(F)(F)F)[CH]=[CH]2)=[CH]1>>[CH3]OC(=O)[CH]([CH2][CH]([CH3])[CH3])C1=[CH]C(OC2=[CH][CH]=C(Cl)[CH]=[CH]2)=[CH]C(C2=[CH][CH]=C(C(F)(F)F)[CH]=[CH]2)=[CH]1,train,0,1
C#CC1=[CH]C([NH2])=[CH][CH]=[CH]1.[CH3]O[CH2][CH2]O[CH2][CH2]N1[CH]=[CH]C2=C1N=[CH]N=C2Cl>CO>C#CC1=[CH][CH]=[CH]C([NH]C2=N[CH]=NC3=C2[CH]=[CH]N3[CH2][CH2]O[CH2][CH2]O[CH3])=[CH]1,train,1,0
CC1(C)OB(C2=[CH]C(C#N)=[CH]N=[CH]2)OC1(C)C.[NH2]C1=NC(C2=[CH]C(C(F)(F)F)=N[CH]=[CH]2)(C2=C(F)[CH]=[CH]C(Br)=[CH]2)C2=[CH][CH]=[CH]C(F)=C21>>N#CC1=[CH]N=[CH]C(C2=[CH]C(C3(C4=[CH]C(C(F)(F)F)=N[CH]=[CH]4)N=C([NH2])C4=C(F)[CH]=[CH][CH]=C43)=C(F)[CH]=[CH]2)=[CH]1,train,0,1
CCOC(=O)[CH2]OC1=[CH][CH]=C2C(=[CH]1)[CH2][CH2]C1=C2N=C([SH])S1.I[CH2][CH2][CH](C1=[CH][CH]=[CH][CH]=[CH]1)C1=[CH][CH]=[CH][CH]=[CH]1>>O=C([OH])[CH2]OC1=[CH][CH]=C2C(=[CH]1)[CH2][CH2]C1=C2N=C(S[CH2][CH2][CH](C2=[CH][CH]=[CH][CH]=[CH]2)C2=[CH][CH]=[CH][CH]=[CH]2)S1,train,0,1
[CH3]C([CH3])=O.[CH3]C([OH])([CH2][OH])C1=[CH]C(O[CH2]C#CC2=[CH][CH]=[CH][CH]=[CH]2)=[CH]C([N+](=O)[O-])=[CH]1>>[CH3]C1([CH3])O[CH2]C([CH3])(C2=[CH]C(O[CH2]C#CC3=[CH][CH]=[CH][CH]=[CH]3)=[CH]C([N+](=O)[O-])=[CH]2)O1,train,1,0
[CH3]OC(=O)[CH]1[CH2][CH2][CH2][CH2]1.[CH3]O[CH]([CH2][CH2]Br)O[CH3]>>[CH3]OC(=O)C1([CH2][CH2][CH](O[CH3])O[CH3])[CH2][CH2][CH2][CH2]1,train,1,0
O=C([OH])C1=C2[CH2][CH2][CH2][CH2]C2=N[NH]1.[CH3][C@H]([NH2])[CH2]N1[CH]=[CH]C(C2=[CH]C(Cl)=C(C#N)C(F)=[CH]2)=N1>>[CH3][C@@H]([CH2]N1[CH]=[CH]C(C2=[CH]C(Cl)=C(C#N)C(F)=[CH]2)=N1)[NH]C(=O)C1=C2[CH2][CH2][CH2][CH2]C2=N[NH]1,train,0,1
N#CC1=[CH][CH]=C(F)[CH]=[CH]1.[CH3]C([CH3])([CH3])C1=[CH][CH]=C([OH])C([OH])=[CH]1>>[CH3]C([CH3])([CH3])C1=[CH]C(OC2=[CH][CH]=C(C#N)[CH]=[CH]2)=C(OC2=[CH][CH]=C(C#N)[CH]=[CH]2)[CH]=[CH]1,train,1,0
Cl.O=C([NH]C1=N[CH]=[CH]S1)[CH]([CH2][CH]1[CH2][CH2]C2([CH2]1)OCCCO2)C1=[CH]C(Cl)=C(Cl)[CH]=[CH]1>C1CCOC1>O=C1[CH2][CH2][CH]([CH2][CH](C(=O)[NH]C2=N[CH]=[CH]S2)C2=[CH]C(Cl)=C(Cl)[CH]=[CH]2)[CH2]1,train,0,1
[CH3]C1([CH3])[CH2]C(C2=C([NH2])[CH]=N[CH]=[CH]2)=[CH][CH](N2C(=O)C3=[CH][CH]=[CH][CH]=C3C2=O)[CH2]1.[H][H]>CC(O)=O.[Pd]>[CH3]C1([CH3])[CH2][CH](C2=C([NH2])[CH]=N[CH]=[CH]2)[CH2][CH](N2C(=O)C3=[CH][CH]=[CH][CH]=C3C2=O)[CH2]1,train,0,1
OC(=O)CN(CCN(CC(O)=O)CC(O)=O)CCN(CC(O)=O)CC(O)=O.[CH3][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2]N([CH3])[CH3]>>O.O.[CH3][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][N+]([CH3])([CH3])[O-],train,1,0
CC(=O)OC([CH3])=O.O=C([NH]C1=N[CH]=[CH]S1)[CH]([CH2][CH]1[CH2][CH2][CH]([OH])[CH2]1)C1=[CH]C(Cl)=C(Cl)[CH]=[CH]1>C1=CC=NC=C1.ClCCl>[CH3]C(=O)O[CH]1[CH2][CH2][CH]([CH2][CH](C(=O)[NH]C2=N[CH]=[CH]S2)C2=[CH]C(Cl)=C(Cl)[CH]=[CH]2)[CH2]1,train,0,1
Cl[CH2][CH2][CH2]S[CH2]C1=[CH][CH]=[CH][CH]=[CH]1.O[OH]>CC(O)=O.O>O=S([CH2][CH2][CH2]Cl)[CH2]C1=[CH][CH]=[CH][CH]=[CH]1,train,1,0
CON(C)C(=O)[CH](O[CH3])C1=[CH][CH]=C([CH2]N2[CH2][CH2]O[CH2][CH2]2)[CH]=[CH]1.[CH3]OC1=[CH]C(C2=[CH][CH]=[CH]O2)=[CH]C(O[CH3])=C1Br>CCOC(C)=O>[CH3]OC1=[CH]C(C2=[CH][CH]=C(C(=O)[CH](O[CH3])C3=[CH][CH]=C([CH2]N4[CH2][CH2]O[CH2][CH2]4)[CH]=[CH]3)O2)=[CH]C(O[CH3])=C1Br,train,0,1
O=C([OH])C1=[CH][CH]=[CH]C2=C1OC(C1=[CH][CH]=[CH][CH]=[CH]1)=N2.[CH3]N1[CH2][CH2][CH]([NH2])[CH2][CH2]1>>[CH3]N1[CH2][CH2][CH]([NH]C(=O)C2=[CH][CH]=[CH]C3=C2OC(C2=[CH][CH]=[CH][CH]=[CH]2)=N3)[CH2][CH2]1,train,0,1
CS(=O)(=O)OCCCCC[CH2][CH2][CH2][CH2]S[CH2][CH2][CH2]C(F)(F)C(F)(F)F.[CH3]C1([CH3])C(=O)N(C2=[CH]C(C(F)(F)F)=C([N+](=O)[O-])[CH]=[CH]2)C(=O)N1[CH2][CH2][CH2][CH2][CH2][CH2][CH2]CCSCCCC(F)(F)C(F)(F)F>>[CH3]C1([CH3])C(=O)N(C2=[CH]C(C(F)(F)F)=C([N+](=O)[O-])[CH]=[CH]2)C(=O)N1[CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2]S[CH2][CH2][CH2]C(F)(F)C(F)(F)F,train,0,1
O=CC1=C(Cl)[CH]=[CH]C([N+](=O)[O-])=[CH]1.[CH3][CH2]OC(=O)[CH2]C(=O)[O-]>C1=CC=NC=C1>[CH3][CH2]OC(=O)[CH]=[CH]C1=C(Cl)[CH]=[CH]C([N+](=O)[O-])=[CH]1,train,0,1
O=C([OH])C1(C2=NC(Br)=[CH][CH]=[CH]2)[CH2][CH2]1.[CH3][NH2]>>[CH3][NH]C(=O)C1(C2=NC(Br)=[CH][CH]=[CH]2)[CH2][CH2]1,train,1,0
CN([CH3])C=O.FC1=[CH]C(F)=C(C2=N[NH]N=C2C2=[CH]C3=C(S2)C2=C([CH]=[CH]C(Cl)=N2)O[CH2][CH2]3)[CH]=[CH]1>C1=CC=C([P](C2=CC=CC=C2)(C2=CC=CC=C2)[Pd]([P](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)([P](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)[P](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.[C-]#N.[C-]#N.[Zn+2]>N#CC1=NC2=C([CH]=[CH]1)O[CH2][CH2]C1=C2SC(C2=N[NH]N=C2C2=C(F)[CH]=C(F)[CH]=[CH]2)=[CH]1,train,1,0
CC(C)N(CCC(C1=CC=CC=C1)C1=C(OC(=O)CCC=C)C=CC(COC(=O)CCC=C)=C1)C(C)C.O=C([OH])[CH2][CH2][CH2][CH2][CH2][CH2]C(=O)[OH]>ClCCl>O=C([OH])[CH2][CH2][CH]=[CH][CH2][CH2]C(=O)[OH],train,1,0
O=C([OH])C1=[CH]C(C(=O)[CH]=[CH]C2=[CH][CH]=C([CH]=[CH]C3=NC4=[CH][CH]=[CH][CH]=C4[CH]=[CH]3)[CH]=[CH]2)=C([OH])[CH]=[CH]1.O=[Se]=O>C1COCCO1>O=C([OH])C1=[CH][CH]=C2OC(C3=[CH][CH]=C([CH]=[CH]C4=NC5=[CH][CH]=[CH][CH]=C5[CH]=[CH]4)[CH]=[CH]3)=[CH]C(=O)C2=[CH]1,train,0,1
Br[CH2]C1=[CH][CH]=[CH][CH]=[CH]1.[CH3]C1=C([CH3])C2=[CH]C(Cl)=NC(N([CH2]C3=[CH][CH]=C(F)[CH]=[CH]3)C(=O)OC([CH3])([CH3])[CH3])=C2[NH]1>>[CH3]C1=C([CH3])N([CH2]C2=[CH][CH]=[CH][CH]=[CH]2)C2=C(N([CH2]C3=[CH][CH]=C(F)[CH]=[CH]3)C(=O)OC([CH3])([CH3])[CH3])N=C(Cl)[CH]=C12,train,1,0
