sentences,split,not_high_yielding,high_yielding
"Chlorane and 2-[(1-benzylpiperidin-4-yl)methyl]-5,6-dimethoxy-2,3-dihydroinden-1-one react together in the presence of ethanol to produce chlorane.",train,0,1
"N-[(2s,3r)-2-(pyridin-3-ylmethyl)-1-azabicyclo[2.2.2]octan-3-yl]-1-benzofuran-2-carboxamide and methanesulfonic acid react together in the presence of ethanol to produce n-[(2s,3r)-2-(pyridin-3-ylmethyl)-1-azabicyclo[2.2.2]octan-3-yl]-1-benzofuran-2-carboxamide.",train,0,1
"5-acetyl-6,7-dihydrothieno[3,2-c]pyridin-4-one and chlorane react together in the presence of ethanol to produce 6,7-dihydro-5h-thieno[3,2-c]pyridin-4-one.",train,0,1
"Pyridine-2-carbaldehyde and 2-aminophenol react together in the presence of acetic acid, ethanol to produce 6-(pyridin-2-ylmethylimino)cyclohexa-2,4-dien-1-ol.",train,0,1
"Methyl 5-(4-chlorophenyl)-6-(2-pyridin-2-ylethynyl)pyridine-3-carboxylate reacts in the presence of ethanol, palladium to produce methyl 5-(4-chlorophenyl)-6-(2-pyridin-2-ylethyl)pyridine-3-carboxylate.",train,1,0
"Tert-butyl n-benzyl-n-[3-[methyl-[2-(methylamino)ethyl]amino]propylsulfonyl]carbamate reacts in the presence of ethanol, hydroxide, hydroxide, palladium(2+) to produce tert-butyl n-[3-[methyl-[2-(methylamino)ethyl]amino]propylsulfonyl]carbamate.",train,0,1
Chlorane and 4-methyl-n-[3-(4-methylimidazol-1-yl)-5-(trifluoromethyl)phenyl]-3-[(4-pyridin-3-ylpyrimidin-2-yl)amino]benzamide react together in the presence of ethanol to produce chlorane.,train,0,1
"Chlorane and 1,1,1-trifluoro-n-[4-(3-methyl-2,6,12-triazatricyclo[6.3.1.04,12]dodeca-1,3,8,10-tetraen-6-yl)butyl]methanesulfonamide react together in the presence of ethanol to produce chlorane.",train,0,1
Sulfuric acid and 4-[4-[[4-chloro-3-(trifluoromethyl)phenyl]carbamoylamino]phenoxy]-n-methylpyridine-2-carboxamide react together in the presence of ethanol to produce sulfate.,train,0,1
"N-[2-(hydroxymethyl)-1h-indol-5-yl]-1-benzofuran-2-carboxamide reacts in the presence of ethanol, dioxomanganese to produce n-(2-formyl-1h-indol-5-yl)-1-benzofuran-2-carboxamide.",train,1,0
"2-methyl-n-(2-methyl-2-nitropropyl)-2-nitropropan-1-amine and molecular hydrogen react together in the presence of ethanol, nickel to produce 1-n-(2-amino-2-methylpropyl)-2-methylpropane-1,2-diamine.",train,1,0
"(3r)-3-benzyl-1-(1h-imidazol-5-ylmethyl)-4-thiophen-2-ylsulfonyl-3,5-dihydro-2h-1,4-benzodiazepine-7-carbonitrile and methanesulfonic acid react together in the presence of ethanol to produce (3r)-3-benzyl-1-(1h-imidazol-5-ylmethyl)-4-thiophen-2-ylsulfonyl-3,5-dihydro-2h-1,4-benzodiazepine-7-carbonitrile.",train,0,1
"Chlorane and 2-[(1-benzylpiperidin-4-yl)methyl]-5,6-dimethoxy-2,3-dihydroinden-1-one react together in the presence of ethanol to produce chlorane.",train,0,1
Methyl prop-2-enoate and trimethyl phosphite react together in the presence of 2-methylpropan-1-ol to produce methyl 3-dimethoxyphosphorylpropanoate.,train,0,1
"3,8-dichloro-6-phenyl-[1,2,4]triazolo[3,4-a]phthalazine and 1-(methylamino)propan-2-ol react together in the presence of ethanol, chloroform to produce 1-[(8-chloro-6-phenyl-[1,2,4]triazolo[3,4-a]phthalazin-3-yl)-methylamino]propan-2-ol.",train,0,1
"Benzyl 3-bromo-4-oxopiperidine-1-carboxylate and 4-methoxybenzenecarbothioamide react together in the presence of ethanol to produce benzyl 2-(4-methoxyphenyl)-6,7-dihydro-4h-[1,3]thiazolo[5,4-c]pyridine-5-carboxylate.",train,1,0
"Chlorane and 2-[(1-benzylpiperidin-4-yl)methyl]-5,6-dimethoxy-2,3-dihydroinden-1-one react together in the presence of ethanol to produce chlorane.",train,0,1
Ethyl 3-(4-iodophenyl)-3-oxopropanoate and pyrimidin-2-ylhydrazine react together in the presence of ethanol to produce 5-(4-iodophenyl)-2-pyrimidin-2-yl-1h-pyrazol-3-one.,train,1,0
"1-chloropropan-2-one and 5-methoxypyridin-2-amine react together in the presence of ethanol to produce 6-methoxy-2-methylimidazo[1,2-a]pyridine.",train,1,0
"4-[(4-methylpiperazin-1-yl)methyl]-n-[4-methyl-3-[(4-pyridin-3-yl-1,3-thiazol-2-yl)amino]phenyl]benzamide and methanesulfonic acid react together in the presence of ethanol to produce 4-[(4-methylpiperazin-1-yl)methyl]-n-[4-methyl-3-[(4-pyridin-3-yl-1,3-thiazol-2-yl)amino]phenyl]benzamide.",train,0,1
"Chlorane and 7-chloro-3-ethyl-2-methylpyrido[1,2-a]pyrimidin-4-one react together in the presence of ethanol to produce chlorane.",train,0,1
"Hexyl n-[4-[[1-methyl-5-[phenyl(3-phenylmethoxypropyl)carbamoyl]benzimidazol-2-yl]methylamino]benzenecarboximidoyl]carbamate reacts in the presence of ethanol, dichloromethane to produce hexyl n-[4-[[5-[3-hydroxypropyl(phenyl)carbamoyl]-1-methylbenzimidazol-2-yl]methylamino]benzenecarboximidoyl]carbamate.",train,1,0
"N-[3-[2-[4-(4-methylpiperazin-1-yl)anilino]thieno[3,2-d]pyrimidin-4-yl]oxyphenyl]prop-2-enamide and chlorane react together in the presence of ethanol, iron to produce 4-(3-aminophenoxy)-n-[4-(4-methylpiperazin-1-yl)phenyl]thieno[3,2-d]pyrimidin-2-amine.",train,1,0
"N-methylmethanamine and 2-benzhydryloxirane react together in the presence of ethanol to produce 3-(dimethylamino)-1,1-diphenylpropan-2-ol.",train,0,1
"Chlorane and 3-[4-hydroxy-4-(3-methylphenyl)piperidin-1-yl]-1h-pyridazin-6-one react together in the presence of ethanol to produce 3-[4-(3-methylphenyl)-3,6-dihydro-2h-pyridin-1-yl]-1h-pyridazin-6-one.",train,0,1
Chlorane and 4-methyl-n-[3-(4-methylimidazol-1-yl)-5-(trifluoromethyl)phenyl]-3-[(4-pyridin-3-ylpyrimidin-2-yl)amino]benzamide react together in the presence of ethanol to produce chlorane.,train,0,1
"3-(2-bromoacetyl)benzonitrile and 6-chloropyridazin-3-amine react together in the presence of ethanol to produce 3-(6-chloroimidazo[1,2-b]pyridazin-2-yl)benzonitrile.",train,1,0
"Methyl 3-oxo-2-propanoylpentanoate and [2,6-dichloro-4-(trifluoromethyl)phenyl]hydrazine react together in the presence of ethanol to produce methyl 1-[2,6-dichloro-4-(trifluoromethyl)phenyl]-3,5-diethylpyrazole-4-carboxylate.",train,1,0
"Dimethyl sulfate and 3,6-dihydroxyxanthen-9-one react together in the presence of ethanol, oxidane to produce 3-hydroxy-6-methoxyxanthen-9-one.",train,1,0
"Molecular iodine and 6-(trifluoromethyl)pyridin-3-amine react together in the presence of ethanol, sulfate, silver to produce 2-iodo-6-(trifluoromethyl)pyridin-3-amine.",train,0,1
Trichloro(prop-2-enyl)silane and benzoic acid react together in the presence of hexane to produce [dibenzoyloxy(prop-2-enyl)silyl] benzoate.,train,0,1
Methylhydrazine and (4-amino-3-nitrophenyl)-(2-fluorophenyl)methanone react together in the presence of ethanol to produce 4-(1-methylindazol-3-yl)-2-nitroaniline.,train,1,0
"6-[3-(chloromethyl)phenyl]-n-[(1r)-1-phenylethyl]-7h-pyrrolo[2,3-d]pyrimidin-4-amine and n-methylmethanamine react together in the presence of ethanol to produce azane.",train,1,0
"Tert-butyl n-[(2s)-1-[(2s,4s)-2-cyano-4-fluoropyrrolidin-1-yl]-3,3-bis(4-fluorophenyl)-1-oxopropan-2-yl]carbamate and 4-methylbenzenesulfonic acid react together in the presence of ethanol to produce (2s,4s)-1-[(2s)-2-amino-3,3-bis(4-fluorophenyl)propanoyl]-4-fluoropyrrolidine-2-carbonitrile.",train,0,1
"Ethyl 5-acetyl-1-(4-fluorophenyl)-8-nitro-4h-pyrazolo[4,3-c]quinoline-3-carboxylate reacts in the presence of ethanol, chlorane to produce ethyl 1-(4-fluorophenyl)-8-nitro-4,5-dihydropyrazolo[4,3-c]quinoline-3-carboxylate.",train,0,1
Benzenesulfonic acid and 4-[4-[[4-chloro-3-(trifluoromethyl)phenyl]carbamoylamino]-3-fluorophenoxy]-n-methylpyridine-2-carboxamide react together in the presence of ethanol to produce benzenesulfonic acid.,train,1,0
"Molecular iodine and 4-nitroaniline react together in the presence of ethanol, sulfate, silver to produce 2-iodo-4-nitroaniline.",train,0,1
"Chlorane and 2-[(1-benzylpiperidin-4-yl)methyl]-5,6-dimethoxy-2,3-dihydroinden-1-one react together in the presence of ethanol to produce chlorane.",train,0,1
"1-chloropropan-2-one and methyl 4-carbamothioyl-3-methylbenzoate react together in the presence of ethanol to produce methyl 3-methyl-4-(4-methyl-1,3-thiazol-2-yl)benzoate.",train,1,0
"Chlorane and 2-[(2-fluorobenzoyl)amino]thiophene-3-carboxamide react together in the presence of ethanol, sodium(1+), hydroxide to produce 2-(2-fluorophenyl)-3h-thieno[2,3-d]pyrimidin-4-one.",train,1,0
"Methyl 2-(2-chloroethoxymethylidene)butanoate and molecular hydrogen react together in the presence of ethanol, nickel to produce methyl 2-(2-chloroethoxymethyl)butanoate.",train,0,1
"N-[4-(4-chloroimidazol-1-yl)-3-methoxyphenyl]-9-(4-fluorophenyl)-7-methylidene-5,6,8,9-tetrahydro-[1,2,4]triazolo[1,5-a]azepin-2-amine and 2,2,2-trifluoroacetic acid react together in the presence of ethanol, platinum to produce n-[4-(4-chloroimidazol-1-yl)-3-methoxyphenyl]-9-(4-fluorophenyl)-7-methyl-6,7,8,9-tetrahydro-5h-[1,2,4]triazolo[1,5-a]azepin-2-amine.",train,0,1
"4-methylbenzene-1,2-diamine and urea react together in the presence of pentan-1-ol to produce 5-methylbenzimidazol-2-one.",train,1,0
"[6-ethenyl-2-(pyridin-3-ylmethylamino)thieno[3,2-d]pyrimidin-4-yl]-thiophen-2-ylmethanone and chlorane react together in the presence of ethanol, palladium to produce [6-ethyl-2-(pyridin-3-ylmethylamino)thieno[3,2-d]pyrimidin-4-yl]-thiophen-2-ylmethanone.",train,0,1
Ethyl 2-cyanoacetate and (2-chlorophenyl)methanamine react together in the presence of ethanol to produce n-[(2-chlorophenyl)methyl]-2-cyanoacetamide.,train,1,0
"Naphtho[2,1-g][1]benzofuran-2-ylmethanol reacts in the presence of ethanol, dichloromethane to produce naphtho[2,1-g][1]benzofuran-2-carbaldehyde.",train,0,1
"Furan-2-yl(piperazin-1-yl)methanone and 2,6-dichloro-7,8-dimethoxyquinazolin-4-amine react together in the presence of 3-methylbutan-1-ol to produce chlorane.",train,0,1
"4-(4-methoxyphenyl)-1,2-dihydronaphthalene reacts in the presence of ethanol, palladium to produce 1-(4-methoxyphenyl)-1,2,3,4-tetrahydronaphthalene.",train,0,1
"Furan-2-yl(piperazin-1-yl)methanone and 2-chloro-7,8-dimethoxyquinazolin-4-amine react together in the presence of 3-methylbutan-1-ol to produce chlorane.",train,0,1
"2-(2-formylphenyl)acetic acid and methylhydrazine react together in the presence of ethanol to produce 3-methyl-5h-2,3-benzodiazepin-4-one.",train,1,0
"3-ethyl-2,6-dimethylpyrido[1,2-a]pyrimidin-4-one reacts in the presence of ethanol to produce 3-ethyl-2,6-dimethyl-6,7,8,9-tetrahydropyrido[1,2-a]pyrimidin-4-one.",train,0,1
"Naphtho[2,1-g][1]benzofuran-2-ylmethanol reacts in the presence of ethanol to produce naphtho[2,1-g][1]benzofuran-2-carbaldehyde.",train,0,1
"Tert-butyl (2r)-2-[(4-amino-2,2-dioxo-1h-2lambda6,1,3-benzothiadiazin-5-yl)oxymethyl]piperidine-1-carboxylate and chlorane react together in the presence of ethanol to produce chlorane.",train,0,1
"6-[2-(benzylamino)ethylamino]-1,3-dimethylpyrimidine-2,4-dione and 2-[(2-butoxyphenoxy)methyl]oxirane react together in the presence of ethanol to produce 6-[2-[[3-(2-butoxyphenoxy)-2-hydroxypropyl]amino]ethylamino]-1,3-dimethylpyrimidine-2,4-dione.",train,0,1
"6-methoxy-1,2,3,4-tetrahydroquinoline and propanal react together in the presence of ethanol, palladium to produce 6-methoxy-1-propyl-3,4-dihydro-2h-quinoline.",train,1,0
"2-hydroxybenzaldehyde and 1-methyl-1-[3-(trichloromethyl)-1,2,4-thiadiazol-5-yl]hydrazine react together in the presence of ethanol to produce 2-[[methyl-[3-(trichloromethyl)-1,2,4-thiadiazol-5-yl]hydrazinylidene]methyl]phenol.",train,1,0
"4-tert-butylphenol reacts in the presence of ethanol, rhodium to produce 4-tert-butylcyclohexan-1-ol.",train,0,1
"Ethyl 2-methyl-3-oxopropanoate and 3,4,5,6-tetrahydro-2h-azepin-7-amine react together in the presence of ethanol to produce 3-methyl-7,8,9,10-tetrahydro-6h-pyrimido[1,2-a]azepin-2-one.",train,1,0
"4-nitrobenzaldehyde and 1-(6-chloro-1h-2,3-benzoxazin-4-yl)-1-methylhydrazine react together in the presence of ethanol to produce 6-chloro-n-methyl-n-[(4-nitrophenyl)methylideneamino]-1h-2,3-benzoxazin-4-amine.",train,0,1
2-(2-amino-6-chloropyrimidin-4-yl)-4-bromophenol and 4-(5-bromo-2-propoxyphenyl)-6-chloropyrimidin-2-amine react together in the presence of butan-1-ol to produce 4-(5-bromo-2-butoxyphenyl)-6-chloropyrimidin-2-amine.,train,1,0
"6,6-dibromo-9-methyl-8,9-dihydro-7h-pyrido[2,1-b]quinazolin-11-one and phenylhydrazine react together in the presence of ethanol to produce 9-methyl-6-(phenylhydrazinylidene)-8,9-dihydro-7h-pyrido[2,1-b]quinazolin-11-one.",train,0,1
1-(5-chloro-2-ethoxy-3-iodo-4-methylphenyl)ethanone reacts in the presence of ethanol to produce 1-(5-chloro-2-ethoxy-3-iodo-4-methylphenyl)ethanol.,train,0,1
Ethyl 2-benzoylpentanoate and pyridin-2-ylhydrazine react together in the presence of ethanol to produce 5-phenyl-4-propyl-2-pyridin-2-yl-1h-pyrazol-3-one.,train,0,1
"Ethanol and 5-methoxy-3-methyl-1,3-dihydroindole-2-thione react together in the presence of nickel to produce 5-methoxy-1,3-dihydroindol-2-one.",train,0,1
"Iodomethane and 2-(6,7-dimethoxy-3,4-dihydroisoquinolin-1-yl)propane-1,3-diol react together in the presence of ethanol to produce 2-(6,7-dimethoxy-2-methyl-3,4-dihydroisoquinolin-2-ium-1-yl)propane-1,3-diol.",train,0,1
"N-[(4-chlorophenyl)methylideneamino]-1h-2,3-benzoxazin-4-imine reacts in the presence of ethanol to produce [2-[3-(4-chlorophenyl)-1h-1,2,4-triazol-5-yl]phenyl]methanol.",train,1,0
"Ethyl 2-ethyl-3-oxobutanoate and 3,4,5,6-tetrahydro-2h-azepin-7-amine react together in the presence of ethanol to produce 3-ethyl-2-methyl-7,8,9,10-tetrahydro-6h-pyrimido[1,2-a]azepin-4-one.",train,1,0
3-[4-(dimethylamino)phenyl]-3-oxopropanenitrile and hydrazine react together in the presence of ethanol to produce 5-[4-(dimethylamino)phenyl]-1h-pyrazol-3-amine.,train,1,0
"4-(2-methoxyethoxy)pyridin-2-amine and ethyl 2-chloro-3-oxopropanoate react together in the presence of ethanol to produce ethyl 7-(2-methoxyethoxy)imidazo[1,2-a]pyridine-3-carboxylate.",train,1,0
Azane and 2-chloro-6-methyl-4-nitro-1-oxidopyridin-1-ium react together in the presence of ethanol to produce 1-hydroxy-6-methyl-4-nitropyridin-2-imine.,train,1,0
"Methanol and 3-hydroxyimino-1-methyl-5-phenyl-1,4-benzodiazepin-2-one react together in the presence of ethanol, nickel to produce 3-amino-1-methyl-5-phenyl-3h-1,4-benzodiazepin-2-one.",train,0,1
"Molecular hydrogen and (e)-3-[4-(pyridin-3-ylmethyl)phenyl]prop-2-en-1-ol react together in the presence of methane, ethanol, palladium to produce 3-[4-(pyridin-3-ylmethyl)phenyl]propan-1-ol.",train,0,1
Ethyl 3-amino-3-ethoxyprop-2-enoate and (3-chlorophenyl)methylhydrazine react together in the presence of ethanol to produce 5-amino-2-[(3-chlorophenyl)methyl]-1h-pyrazol-3-one.,train,1,0
"4,6-dichloro-1h-2,3-benzoxazine and hydrazine react together in the presence of ethanol to produce (6-chloro-1h-2,3-benzoxazin-4-ylidene)hydrazine.",train,1,0
3-(dimethylamino)-1-(3-diphenylphosphanylphenyl)prop-2-en-1-one and benzenecarboximidamide react together in the presence of ethanol to produce diphenyl-[3-(2-phenylpyrimidin-4-yl)phenyl]phosphane.,train,0,1
Diethyl 2-(ethoxymethylidene)propanedioate and 2-nitroaniline react together in the presence of ethanol to produce diethyl 2-[(2-nitroanilino)methylidene]propanedioate.,train,0,1
"1-methyl-1,3,5-triazine-2,4-dione and molecular hydrogen react together in the presence of ethanol, nickel to produce 1-methyl-1,3,5-triazinane-2,4-dione.",train,1,0
"Ethyl 4-[[4-(furan-2-ylmethylamino)pyrimidin-5-yl]carbamothioylamino]piperidine-1-carboxylate reacts in the presence of ethanol, oxomercury to produce ethyl 4-[[9-(furan-2-ylmethyl)purin-8-yl]amino]piperidine-1-carboxylate.",train,1,0
"Heptane and 4,4-difluoro-3-(2-fluorophenyl)-3-methyl-3a,5,6,6a-tetrahydro-2h-cyclopenta[d][1,2]oxazole react together in the presence of ethanol to produce (3r,3as,6as)-4,4-difluoro-3-(2-fluorophenyl)-3-methyl-3a,5,6,6a-tetrahydro-2h-cyclopenta[d][1,2]oxazole.",train,1,0
"Ethanol and 8-chloro-5h-pyrrolo[2,1-b][1,3]benzothiazepin-6-one react together in the presence of chloroform to produce 8-chloro-5,6-dihydropyrrolo[2,1-b][1,3]benzothiazepin-6-ol.",train,0,1
"2,3-dihydroxybutanedioic acid and 1-[4-(1,3-benzothiazol-2-ylmethylamino)piperidin-1-yl]-3-(4-fluorophenoxy)propan-2-ol react together in the presence of ethanol to produce 2,3-dihydroxybutanedioate.",train,0,1
"2-chloro-3-nitropyridine and n',n'-dimethylethane-1,2-diamine react together in the presence of ethanol to produce n',n'-dimethyl-n-(3-nitropyridin-2-yl)ethane-1,2-diamine.",train,1,0
Iodomethane and ethyl 4-[(2-aminophenyl)carbamothioylamino]piperidine-1-carboxylate react together in the presence of ethanol to produce ethyl 4-(1h-benzimidazol-2-ylamino)piperidine-1-carboxylate.,train,1,0
"Bromomethylbenzene and 2-(6,7-dimethoxy-3,4-dihydroisoquinolin-1-yl)propane-1,3-diol react together in the presence of ethanol to produce bromide.",train,1,0
"4-(2-amino-3-propan-2-ylsulfonylbenzimidazol-5-yl)-5-phenyl-1-(2-trimethylsilylethoxymethyl)imidazole-2-carbaldehyde reacts in the presence of ethanol, oxidane to produce 4-(2-amino-3-propan-2-ylsulfonylbenzimidazol-5-yl)-5-phenyl-1h-imidazole-2-carbaldehyde.",train,1,0
"(2,6-dichlorothieno[3,2-d]pyrimidin-4-yl)-thiophen-2-ylmethanone and pyridin-3-ylmethanamine react together in the presence of butan-1-ol to produce [6-chloro-2-(pyridin-3-ylmethylamino)thieno[3,2-d]pyrimidin-4-yl]-thiophen-2-ylmethanone.",train,1,0
"Iodomethane and 1-(2-amino-6-hydroxyphenyl)-3-(2,6-dichlorophenyl)thiourea react together in the presence of ethanol to produce chlorane.",train,1,0
"4-(3-chloroanilino)-5-ethenyl-2-ethyl-6-phenylpyridazin-3-one reacts in the presence of ethanol, palladium to produce 4-anilino-2,5-diethyl-6-phenylpyridazin-3-one.",train,0,1
"1-benzyl-3-(benzylamino)pyrrolidine-2,5-dione and molecular hydrogen react together in the presence of ethanol, palladium to produce 3-amino-1-benzylpyrrolidine-2,5-dione.",train,0,1
Butan-2-one and 4-hydrazinyl-1h-pyridin-2-one react together in the presence of ethanol to produce 4-(2-butan-2-ylidenehydrazinyl)-1h-pyridin-2-one.,train,0,1
"4-chloro-6-(4-fluorophenyl)pyrido[3,2-d]pyrimidine and 6-(4-fluorophenyl)-4-phenoxypyrido[3,2-d]pyrimidine react together in the presence of ethanol to produce 4-ethoxy-6-(4-fluorophenyl)pyrido[3,2-d]pyrimidine.",train,0,1
1-methylpiperazine and 5-chloro-2-nitroaniline react together in the presence of ethanol to produce 5-(4-methylpiperazin-1-yl)-2-nitroaniline.,train,0,1
"5-azido-7-(cyclopropylamino)pyrazolo[1,5-a]pyrimidine-3-carbaldehyde reacts in the presence of ethanol, palladium to produce 5-amino-7-(cyclopropylamino)pyrazolo[1,5-a]pyrimidine-3-carbaldehyde.",train,0,1
"4-hydroxy-3-phenyl-5,6,7,8-tetrahydrochromen-2-one and 4-(1-chloroethyl)morpholine react together in the presence of ethanol to produce 4-(2-morpholin-4-ylethoxy)-3-phenyl-5,6,7,8-tetrahydrochromen-2-one.",train,0,1
2-bromoethanol and 3-(2-hydroxyethoxy)-4-propan-2-yloxybenzaldehyde react together to produce 3-hydroxy-4-propan-2-yloxybenzaldehyde.,train,0,1
"Morpholine and 5-bromo-1,3,4-thiadiazol-2-amine react together in the presence of ethanol to produce 5-morpholin-4-yl-1,3,4-thiadiazol-2-amine.",train,1,0
"8-[(2,6-dimethylphenyl)methylamino]-n-(2-hydroxyethyl)-2,3-dimethylimidazo[1,2-a]pyridine-6-carboxamide and methanesulfonic acid react together in the presence of ethanol to produce 8-[(2,6-dimethylphenyl)methylamino]-n-(2-hydroxyethyl)-2,3-dimethylimidazo[1,2-a]pyridine-6-carboxamide.",train,0,1
"Tert-butyl-dimethyl-[4-(oxiran-2-yl)butoxy]silane and 6-amino-4h-1,4-benzothiazin-3-one react together in the presence of ethanol, oxidane to produce 6-[[6-[tert-butyl(dimethyl)silyl]oxy-2-hydroxyhexyl]amino]-4h-1,4-benzothiazin-3-one.",train,1,0
"Ethyl 2-cyano-2-hydroxyiminoacetate reacts in the presence of ethanol, dioxoplatinum to produce ethyl 2-amino-2-cyanoacetate.",train,0,1
"8-methoxy-2,5-dimethylquinoline reacts in the presence of propan-1-ol, nickel to produce 8-methoxy-2,5-dimethyl-1,2,3,4-tetrahydroquinoline.",train,1,0
"(4r,4ar,7s,7ar,12bs)-9-methoxy-3-methyl-2,4,4a,7,7a,13-hexahydro-1h-4,12-methanobenzofuro[3,2-e]isoquinolin-7-ol reacts in the presence of ethanol to produce (4r,4ar,7ar,12bs)-9-methoxy-3-methyl-1,2,4,4a,5,6,7a,13-octahydro-4,12-methanobenzofuro[3,2-e]isoquinolin-7-one.",train,0,1
"3,3-dimethyl-2-methylidene-1-(2-methylpropyl)indole and 2-nitroso-4-(4-pyrrolidin-1-ylphenyl)naphthalen-1-ol react together in the presence of ethanol to produce 3',3'-dimethyl-1'-(2-methylpropyl)-6-(4-pyrrolidin-1-ylphenyl)spiro[benzo[h][1,4]benzoxazine-2,2'-indole].",train,1,0
"2-chloro-6-(hydroxymethyl)-4-(2-trimethylsilylethynyl)pyridin-3-ol reacts in the presence of ethanol to produce (7-chloro-2-trimethylsilylfuro[2,3-c]pyridin-5-yl)methanol.",train,1,0
"Ethyl 2-(3-ethenylphenyl)acetate reacts in the presence of ethanol, palladium to produce ethyl 2-(3-ethylphenyl)acetate.",train,0,1
3-(dimethylamino)-1-(3-diphenylphosphanylphenyl)prop-2-en-1-one and urea react together in the presence of ethanol to produce 6-(3-diphenylphosphanylphenyl)-1h-pyrimidin-2-one.,train,0,1
"1,4-dimethoxy-2-(12-phenylmethoxydodec-1-ynyl)benzene reacts in the presence of methane, ethanol, palladium to produce 12-(2,5-dimethoxyphenyl)dodecan-1-ol.",train,0,1
"Chlorane and 1-(6-chloropyridazin-3-yl)-4-(3-methoxyphenyl)piperidin-4-ol react together in the presence of ethanol to produce 3-chloro-6-[4-(3-methoxyphenyl)-3,6-dihydro-2h-pyridin-1-yl]pyridazine.",train,1,0
"2,2,2-trifluoro-n-(7-nitro-2,3-dioxo-1,4-dihydroquinoxalin-6-yl)acetamide reacts in the presence of ethanol, chlorane to produce 6-amino-7-nitro-1,4-dihydroquinoxaline-2,3-dione.",train,0,1
"Tert-butyl 3-methyl-4-oxo-5-(2-piperidin-1-ylethyl)-1,6,7,8-tetrahydropyrrolo[3,2-c]azepine-2-carboxylate and chlorane react together in the presence of ethanol to produce 3-methyl-5-(2-piperidin-1-ylethyl)-1,6,7,8-tetrahydropyrrolo[3,2-c]azepin-4-one.",train,1,0
"2-hydroxybenzaldehyde and ethane-1,2-diamine react together in the presence of ethanol to produce 2-[2-[(2-hydroxyphenyl)methylideneamino]ethenyliminomethyl]phenol.",train,0,1
"Chlorane and 10-methyl-7-[(5-methyl-1h-imidazol-4-yl)methyl]-8,9-dihydro-7h-pyrido[1,2-a]indol-6-one react together in the presence of ethanol, oxidane to produce chlorane.",train,0,1
"Heptane and 4,4-difluoro-3-(2-fluorophenyl)-3-methyl-3a,5,6,6a-tetrahydro-2h-cyclopenta[d][1,2]oxazole react together in the presence of ethanol to produce (3r,3as,6as)-4,4-difluoro-3-(2-fluorophenyl)-3-methyl-3a,5,6,6a-tetrahydro-2h-cyclopenta[d][1,2]oxazole.",train,1,0
"5-chloro-1h-pyrimidin-2-one and 3-chloropropane-1,2-diol react together in the presence of ethanol to produce 5-chloro-1-(2,3-dihydroxypropyl)pyrimidin-2-one.",train,1,0
"(2s)-2-amino-3-methylbutan-1-ol and 3,6-di(propan-2-yl)piperazine-2,5-dione react together to produce (3s,6s)-3,6-di(propan-2-yl)piperazine-2,5-dione.",train,0,1
"2-cyano-3-ethoxyprop-2-enoate and 7-methyl-3,4,5,6-tetrahydro-2h-azepin-2-amine react together in the presence of ethanol to produce 6-methyl-4-oxo-7,8,9,10-tetrahydro-6h-pyrimido[1,2-a]azepine-3-carbonitrile.",train,1,0
"5-[bis(methylsulfanyl)methylidene]-2,2-dimethyl-1,3-dioxane-4,6-dione and 1-n'-[4-(6,7-dimethoxy-2-methylsulfanylquinolin-4-yl)oxy-3-fluorophenyl]-1-n-(4-fluorophenyl)cyclopropane-1,1-dicarboxamide react together in the presence of ethanol to produce 5-[(3,4-dimethoxyanilino)-methylsulfanylmethylidene]-2,2-dimethyl-1,3-dioxane-4,6-dione.",train,0,1
1-[ethoxy(ethyl)phosphoryl]oxyethane and diethyl (e)-but-2-enedioate react together in the presence of ethanol to produce diethyl 2-[ethoxy(ethyl)phosphoryl]butanedioate.,train,0,1
"Ethyl 2-[(4-chlorophenyl)methyl]-3-oxobutanoate and methyl 2-hydrazinyl-4-methyl-1,3-thiazole-5-carboxylate react together in the presence of acetic acid, ethanol, oxidane to produce methyl 2-[4-[(4-chlorophenyl)methyl]-5-methyl-3-oxo-1h-pyrazol-2-yl]-4-methyl-1,3-thiazole-5-carboxylate.",train,1,0
"3,7,11-trimethyldodeca-2,6,10-trien-1-ol and molecular hydrogen react together in the presence of ethanol, nickel to produce 3,7,11-trimethyldodecan-1-ol.",train,0,1
"Chlorane and 3-[1-(2,6-dichloro-3-fluorophenyl)ethoxy]-2-nitropyridine react together in the presence of ethanol, iron to produce 3-[1-(2,6-dichloro-3-fluorophenyl)ethoxy]pyridin-2-amine.",train,0,1
"2-sulfanylidene-5,6,7,8,9,10-hexahydro-1h-cycloocta[d]pyrimidin-4-one reacts in the presence of ethanol, nickel to produce 5,6,7,8,9,10-hexahydro-3h-cycloocta[d]pyrimidin-4-one.",train,0,1
"2,3,5,6-tetrachlorocyclohexa-2,5-diene-1,4-dione and 1-ethyl-6-[(1-ethyl-3,4-dihydro-2h-quinolin-6-yl)methyl]-3,4-dihydro-2h-quinoline react together in the presence of ethanol to produce bis(1-ethyl-3,4-dihydro-2h-quinolin-6-yl)methanone.",train,1,0
"N-(2,4-diacetyl-5-hydroxyphenyl)acetamide and chlorane react together in the presence of ethanol to produce 1-(5-acetyl-2-amino-4-hydroxyphenyl)ethanone.",train,0,1
