reaction,split,not_high_yielding,high_yielding
"6-bromoimidazo[1,2-a]pyridine-3-carbaldehyde and (6-methylpyridin-3-yl)boronic acid react together to produce 6-(6-methylpyridin-3-yl)imidazo[1,2-a]pyridine-3-carbaldehyde.",train,1,0
"2,4-dichloro-1-(chloromethyl)benzene and 5-piperazin-1-ylquinazoline-2,4-diamine react together to produce 5-[4-[(2,4-dichlorophenyl)methyl]piperazin-1-yl]quinazoline-2,4-diamine.",train,1,0
Tert-butyl n-piperidin-4-ylcarbamate and 1-chloro-4-methoxy-2-nitrobenzene react together to produce tert-butyl n-[1-(4-methoxy-2-nitrophenyl)piperidin-4-yl]carbamate.,train,0,1
"N-methylpent-4-en-1-amine and methyl (2s)-2-isocyanato-3,3-dimethylbutanoate react together in the presence of oxolane to produce methyl (2s)-3,3-dimethyl-2-[[methyl(pent-4-enyl)carbamoyl]amino]butanoate.",train,1,0
4-bromobenzonitrile and 4-methoxy-2-(trifluoromethyl)aniline react together to produce 4-[4-methoxy-2-(trifluoromethyl)anilino]benzonitrile.,train,1,0
"3-fluoro-4-nitrophenol and methanamine react together in the presence of chlorane, oxidane to produce 3-(methylamino)-4-nitrophenol.",train,0,1
1-chloro-4-propylsulfonylbenzene and 2-bromo-1-fluoro-4-propylsulfonylbenzene react together to produce 2-bromo-1-chloro-4-propylsulfonylbenzene.,train,0,1
"Methyl 6-chlorosulfonyl-3,4-dihydro-2h-chromene-2-carboxylate and methyl 4-oxochromene-2-carboxylate react together in the presence of palladium to produce methyl 3,4-dihydro-2h-chromene-2-carboxylate.",train,0,1
"1-[[5-(1-ethoxyethoxy)-1,3-benzodioxol-4-yl]methyl]-4-methylpiperazine and chlorane react together in the presence of propan-2-ol to produce 4-[(4-methylpiperazin-1-yl)methyl]-1,3-benzodioxol-5-ol.",train,1,0
"2-methylprop-2-en-1-amine and 2-chloroethylsulfonylbenzene react together in the presence of toluene, ethyl acetate to produce n-[2-(benzenesulfonyl)ethyl]-2-methylprop-2-en-1-amine.",train,0,1
"Morpholine and methyl 5-(3-bromoprop-1-ynyl)-3-[ethyl-[4-[methyl-[(2-methylpropan-2-yl)oxycarbonyl]amino]cyclohexyl]amino]-2-methylbenzoate react together in the presence of n,n-dimethylformamide to produce methyl 3-[ethyl-[4-[methyl-[(2-methylpropan-2-yl)oxycarbonyl]amino]cyclohexyl]amino]-2-methyl-5-(3-morpholin-4-ylprop-1-ynyl)benzoate.",train,0,1
"N-propyl-4,5,6,7-tetrahydro-1,3-benzothiazol-6-amine and 4-[4-(2-methoxyphenyl)piperazin-1-yl]butan-1-ol react together to produce n-ethyl-n-[4-[4-(2-methoxyphenyl)piperazin-1-yl]butyl]-4,5,6,7-tetrahydro-1,3-benzothiazol-6-amine.",train,1,0
2-cyclopropyl-5-methylphenol and 5-chloro-2-cyclopropylaniline react together in the presence of mercury to produce 5-chloro-2-cyclopropylphenol.,train,1,0
"(3ar,5r)-5-(phenylmethoxymethyl)-3a,4,5,7-tetrahydro-3h-pyrano[3,4-c][1,2]oxazole and n-(2-but-3-enoxyethylidene)hydroxylamine react together to produce 3a,4,5,7-tetrahydro-3h-pyrano[3,4-c][1,2]oxazole.",train,0,1
Ethyl 3-[(4-octylphenyl)carbamoylamino]propanoate and ethyl 3-[3-(4-octylphenyl)-2-oxoimidazolidin-1-yl]propanoate react together to produce 3-[3-(4-octylphenyl)-2-oxoimidazolidin-1-yl]propanoic acid.,train,1,0
"Oxolane and (5s,8r,9s,10s,13s,14s,17s)-17-acetyl-10,13-dimethyl-1,2,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydrocyclopenta[a]phenanthren-3-one react together to produce 1-[(3r,5s,8r,9s,10s,13s,14s,17s)-3-hydroxy-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1h-cyclopenta[a]phenanthren-17-yl]ethanone.",train,1,0
"N-[(3-chloro-4-fluorophenyl)methyl]-2-(2,2-dimethyl-5-oxo-1,3-dioxolan-4-ylidene)-n-methoxyacetamide reacts in the presence of methanol to produce methyl 4-[(3-chloro-4-fluorophenyl)methyl-methoxyamino]-2-hydroxy-4-oxobut-2-enoate.",train,1,0
Benzoic acid and methanol react together in the presence of oxidane to produce methyl benzoate.,train,0,1
"Ethyl (3r)-4-chloro-3-hydroxybutanoate and n,n-dimethylmethanamine react together in the presence of oxidane to produce (3r)-3-hydroxy-4-(trimethylazaniumyl)butanoate.",train,0,1
"Tert-butyl n-methyl-n-[5-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)pyridin-2-yl]carbamate and 9-bromo-n-(2-hydroxyethyl)-n-propan-2-yl-4,5-dihydro-[1]benzoxepino[5,4-d][1,3]thiazole-2-carboxamide react together to produce n-(2-hydroxyethyl)-9-[6-(methylamino)pyridin-3-yl]-n-propan-2-yl-4,5-dihydro-[1]benzoxepino[5,4-d][1,3]thiazole-2-carboxamide.",train,1,0
"But-3-yn-1-ol and 1-iodo-4-phenylbenzene react together in the presence of palladium;triphenylphosphanium, n,n-diethylethanamine, dichloromethane, iodocopper to produce 4-(4-phenylphenyl)but-3-yn-1-ol.",train,1,0
"Oxolane-2,5-dione and 2-amino-5h-phenanthridin-6-one react together in the presence of 1,4-dioxane to produce 4-oxo-4-[(6-oxo-5h-phenanthridin-2-yl)amino]butanoic acid.",train,0,1
Isocyanatobenzene and propan-2-ol react together to produce propan-2-yl n-phenylcarbamate.,train,1,0
"Oxidane and n-(4,5,6,7-tetrahydro-1-benzothiophen-4-yl)acetamide react together in the presence of acetic acid to produce n-(7-oxo-5,6-dihydro-4h-1-benzothiophen-4-yl)acetamide.",train,0,1
"(6s)-6-(2-hydroxy-2-methylpropyl)-6-phenyl-3-[(1s)-1-[4-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)phenyl]ethyl]-1,3-oxazinan-2-one and 1-(5-bromopyridin-2-yl)cyclopentane-1-carboxamide react together to produce 1-[5-[4-[(1s)-1-[(6s)-6-(2-hydroxy-2-methylpropyl)-2-oxo-6-phenyl-1,3-oxazinan-3-yl]ethyl]phenyl]pyridin-2-yl]cyclopentane-1-carboxamide.",train,1,0
"2,3-dichloro-5-(trifluoromethyl)pyridine and benzenethiol react together in the presence of copper to produce 3-chloro-2-phenylsulfanyl-5-(trifluoromethyl)pyridine.",train,0,1
"Quinolin-7-ylmethanol reacts in the presence of dichloromethane, manganese, oxygen(2-), oxygen(2-) to produce quinoline-7-carbaldehyde.",train,0,1
1-[(4-aminophenyl)-methyl-oxo-lambda6-sulfanylidene]-3-(4-chlorophenyl)urea and (2r)-2-[(2-chloro-5-thiophen-2-ylpyrimidin-4-yl)amino]propan-1-ol react together to produce 1-(4-chlorophenyl)-3-[[4-[[4-[[(2r)-1-hydroxypropan-2-yl]amino]-5-thiophen-2-ylpyrimidin-2-yl]amino]phenyl]-methyl-oxo-lambda6-sulfanylidene]urea.,train,1,0
"N-[3-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)phenyl]acetamide and 1-bromo-6-(3-hydroxyphenyl)naphthalen-2-ol react together to produce n-[3-[2-hydroxy-6-(3-hydroxyphenyl)naphthalen-1-yl]phenyl]acetamide.",train,0,1
"2-bromo-1,3-thiazole and n-[1-(2-aminoethyl)pyrrolidin-3-yl]-1-[(4-fluorophenyl)methyl]benzimidazol-2-amine react together in the presence of pyridine to produce n-[2-[3-[[1-[(4-fluorophenyl)methyl]benzimidazol-2-yl]amino]pyrrolidin-1-yl]ethyl]-1,3-thiazol-2-amine.",train,1,0
"(2-chloro-5-fluorophenyl)boronic acid and [(1s)-1-[5-(3-bromo-1-benzofuran-5-yl)-1,3,4-oxadiazol-2-yl]ethyl] acetate react together to produce [(1s)-1-[5-[3-(2-chloro-5-fluorophenyl)-1-benzofuran-5-yl]-1,3,4-oxadiazol-2-yl]ethyl] acetate.",train,1,0
2-hydroxyacetic acid and 2-chloro-4-[[5-[(2s)-2-(methylamino)propoxy]quinazolin-4-yl]amino]phenol react together to produce n-[(2s)-1-[4-(3-chloro-4-hydroxyanilino)quinazolin-5-yl]oxypropan-2-yl]-2-hydroxy-n-methylacetamide.,train,1,0
Oxaldehydic acid and [4-[(2-methylpropan-2-yl)oxycarbonylamino]phenyl]boronic acid react together in the presence of toluene to produce 2-[methyl(propan-2-yl)amino]-2-[4-[(2-methylpropan-2-yl)oxycarbonylamino]phenyl]acetic acid.,train,1,0
"1-benzhydryl-3-(6-hydroxy-1,3-benzodioxol-5-yl)-3-(hydroxymethyl)indol-2-one and 1-(2-cyclopropylethyl)-3-(6-hydroxy-1,3-benzodioxol-5-yl)-3-(hydroxymethyl)indol-2-one react together to produce 1'-benzhydrylspiro[6h-furo[2,3-f][1,3]benzodioxole-7,3'-indole]-2'-one.",train,1,0
"N-[2-(dimethylamino)ethyl]-4-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)benzamide and (7-iodo-3,4-dihydro-2h-pyrido[2,3-b]pyrazin-1-yl)-phenylmethanone react together to produce 4-(1-benzoyl-3,4-dihydro-2h-pyrido[2,3-b]pyrazin-7-yl)-n-[2-(dimethylamino)ethyl]benzamide.",test,1,0
"[2-(cyclohepten-1-yl)-5-methylsulfonylphenyl]-[4-[4-(trifluoromethyl)phenyl]piperazin-1-yl]methanone reacts in the presence of methanol, palladium to produce (2-cycloheptyl-5-methylsulfonylphenyl)-[4-[4-(trifluoromethyl)phenyl]piperazin-1-yl]methanone.",train,0,1
"Carbononitridic bromide and ethyl (1r,2r)-2-[(2r)-2-amino-3,3-difluoro-4-hydroxybutan-2-yl]cyclopropane-1-carboxylate react together to produce ethyl (1r,2r)-2-[(4r)-2-amino-5,5-difluoro-4-methyl-6h-1,3-oxazin-4-yl]cyclopropane-1-carboxylate.",train,0,1
"[4-[4-(bromomethyl)phenyl]phenyl]-(2,4-dichlorophenyl)methanone and n-methylmethanamine react together in the presence of ethanol to produce chlorane.",train,1,0
"1-[4-[2-[4-[4-[3-(trifluoromethyl)-7,8-dihydro-[1,2,4]triazolo[4,3-b]pyridazin-6-yl]piperazin-1-yl]phenoxy]ethyl]piperazin-1-yl]ethanone and methanesulfonyl chloride react together to produce 6-[4-[4-[2-(4-methylsulfonylpiperazin-1-yl)ethoxy]phenyl]piperazin-1-yl]-3-(trifluoromethyl)-7,8-dihydro-[1,2,4]triazolo[4,3-b]pyridazine.",train,0,1
Molecular bromine and 2-(trifluoromethyl)-1h-indole-3-carbonitrile react together in the presence of acetic acid to produce 5-bromo-2-(trifluoromethyl)-1h-indole-3-carbonitrile.,train,1,0
"1,4-dibromobenzene and tributyl(furan-2-yl)stannane react together in the presence of oxidane to produce 2-[4-(furan-2-yl)phenyl]furan.",train,0,1
"1-chloroethyl carbonochloridate and 3-(1-benzylpiperidin-4-yl)-9-fluoro-4,5-dihydro-1h-1,3-benzodiazepin-2-one react together in the presence of 1,2-dichloroethane to produce chlorane.",train,1,0
3-hydroxy-2-[[3-[2-tri(propan-2-yl)silyloxyethyl]phenyl]methyl]cyclopent-2-en-1-one and 2-methylpropan-1-ol react together in the presence of benzene to produce 2-[[3-(2-hydroxyethyl)phenyl]methyl]-3-(2-methylpropoxy)cyclopent-2-en-1-one.,train,0,1
"1-methyl-5-[2-phenylmethoxy-5-(trifluoromethoxy)phenyl]pyrazole reacts in the presence of methanol, palladium to produce 2-(2-methylpyrazol-3-yl)-4-(trifluoromethoxy)phenol.",train,0,1
Ethyl 4-chloro-8-nitroquinoline-3-carboxylate and 2-phenylethanamine react together to produce ethyl 8-amino-4-(2-phenylethylamino)quinoline-3-carboxylate.,train,0,1
"(3s)-3-hydroxyoxolan-2-one and 5-[(2s)-1-aminopropan-2-yl]oxy-n-[3-chloro-4-(pyridin-2-ylmethoxy)phenyl]quinazolin-4-amine react together to produce (2s)-n-[(2s)-2-[4-[3-chloro-4-(pyridin-2-ylmethoxy)anilino]quinazolin-5-yl]oxypropyl]-2,4-dihydroxybutanamide.",train,1,0
Methyl 2-(4-aminoindol-1-yl)acetate and methanesulfonyl chloride react together in the presence of pyridine to produce methyl 2-[4-(methanesulfonamido)indol-1-yl]acetate.,train,0,1
"3-[2-[[2-[(e)-2-phenylethenyl]-1,3-oxazol-4-yl]methoxy]phenyl]propan-1-ol and 1h-1,2,4-triazole react together to produce 2-[(e)-2-phenylethenyl]-4-[[2-[3-(1,2,4-triazol-1-yl)propyl]phenoxy]methyl]-1,3-oxazole.",train,1,0
"6,7-dichloro-3-(3-chloropropyl)-1h-quinoxalin-2-one and phosphoryl trichloride react together to produce 2,6,7-trichloro-3-(3-chloropropyl)quinoxaline.",train,1,0
2-(4-chlorophenyl)-3-nitrothiophene and 3-nitro-2-[4-(trifluoromethyl)phenyl]thiophene react together to produce 2-[4-(trifluoromethyl)phenyl]thiophen-3-amine.,train,0,1
1-(4-chloro-3-nitrophenyl)ethanone and tert-butyl n-piperidin-4-ylcarbamate react together to produce tert-butyl n-[1-(4-acetyl-2-nitrophenyl)piperidin-4-yl]carbamate.,train,0,1
Methyl 4-cyano-3-nitrobenzoate and azane react together in the presence of methanol to produce 4-cyano-3-nitrobenzamide.,train,1,0
"6-bromo-3,7-dihydro-2h-[1,4]dioxino[2,3-e]indole and 7-bromo-5-fluoro-1-methyl-4-phenylmethoxyindole react together to produce 6-bromo-7-propyl-2,3-dihydro-[1,4]dioxino[2,3-e]indole.",train,0,1
"Ethyl 5-[1-(2-cyclopropylethyl)-5-oxo-1,2,4-triazol-4-yl]-3-methylthiophene-2-carboxylate and ethyl 5-[1-[(4-fluorophenyl)methyl]-5-oxo-1,2,4-triazol-4-yl]-3-methylthiophene-2-carboxylate react together to produce 5-[1-(2-cyclopropylethyl)-5-oxo-1,2,4-triazol-4-yl]-3-methylthiophene-2-carboxylic acid.",train,0,1
"Acetyl acetate and (1-ethyl-3,4,6,7,12,12b-hexahydro-2h-indolo[2,3-a]quinolizin-1-yl)methanol react together in the presence of pyridine to produce (1-ethyl-3,4,6,7,12,12b-hexahydro-2h-indolo[2,3-a]quinolizin-1-yl)methyl acetate.",train,1,0
(2s)-2-[5-(4-benzamidophenyl)-3-oxo-1h-isoindol-2-yl]-3-methylbutanoic acid and methyl 1-[3-oxo-5-[4-[[4-(trifluoromethyl)benzoyl]amino]phenyl]-1h-isoindol-2-yl]cyclobutane-1-carboxylate react together to produce 1-[3-oxo-5-[4-[[4-(trifluoromethyl)benzoyl]amino]phenyl]-1h-isoindol-2-yl]cyclobutane-1-carboxylic acid.,train,0,1
"Azido(trimethyl)stannane and 2-[4-[(2-butyl-5-phenylimidazo[1,2-b][1,2,4]triazol-3-yl)methyl]phenyl]benzonitrile react together to produce 2-butyl-5-phenyl-3-[[4-[2-(2h-tetrazol-5-yl)phenyl]phenyl]methyl]imidazo[1,2-b][1,2,4]triazole.",train,1,0
"Ethyl 2-[1-(cyclopropylmethyl)triazol-4-yl]-4-methyl-1,3-thiazole-5-carboxylate and ethyl 2-(1-benzyltriazol-4-yl)-4-methyl-1,3-thiazole-5-carboxylate react together to produce 2-[1-(cyclopropylmethyl)triazol-4-yl]-4-methyl-1,3-thiazole-5-carboxylic acid.",train,0,1
Methyl 1-(4-bromo-2-fluorophenyl)-4-[1-[(2-methylpropan-2-yl)oxycarbonyl]piperidin-4-yl]oxy-6-oxopyridazine-3-carboxylate and 1-(4-methylsulfonylphenyl)-6-oxopyridazine-3-carboxylate react together to produce tert-butyl 4-[1-(4-bromo-2-fluorophenyl)-3-carbamoyl-6-oxopyridazin-4-yl]oxypiperidine-1-carboxylate.,test,0,1
"2-amino-n-benzyl-4-methyl-1,3-thiazole-5-carboxamide and 3-methoxybenzoyl chloride react together to produce n-benzyl-2-[(3-methoxybenzoyl)amino]-4-methyl-1,3-thiazole-5-carboxamide.",train,1,0
3-[[6-cyclopropyl-3-(pyrimidin-5-ylamino)pyrazine-2-carbonyl]amino]pyridine-4-carboxylic acid and 2-methoxy-2-methylpropan-1-amine react together to produce 6-cyclopropyl-n-[4-[(2-methoxy-2-methylpropyl)carbamoyl]pyridin-3-yl]-3-(pyrimidin-5-ylamino)pyrazine-2-carboxamide.,train,0,1
"Pentane-1-sulfonyl chloride and [4-(5-aminopyridin-2-yl)piperazin-1-yl]-[2-(trifluoromethyl)phenyl]methanone react together in the presence of pyridine, dichloromethane to produce n-[6-[4-[2-(trifluoromethyl)benzoyl]piperazin-1-yl]pyridin-3-yl]pentane-1-sulfonamide.",train,1,0
"Benzyl (3r,4r)-3-[[[(1r)-1-[2-benzyl-5-(2,5-difluorophenyl)-1,2,4-triazol-3-yl]-2,2-dimethylpropyl]-[(2s)-oxolane-2-carbonyl]amino]methyl]-4-fluoropyrrolidine-1-carboxylate reacts in the presence of ethyl acetate, palladium to produce (2s)-n-[(1r)-1-[2-benzyl-5-(2,5-difluorophenyl)-1,2,4-triazol-3-yl]-2,2-dimethylpropyl]-n-[[(3s,4r)-4-fluoropyrrolidin-3-yl]methyl]oxolane-2-carboxamide.",train,1,0
"Methyl (1r,2r)-2-(4-aminophenyl)cyclopropane-1-carboxylate and 4-[(2e)-2-methoxyimino-2-(2-methylphenyl)ethoxy]benzaldehyde react together to produce (1r,2r)-2-[4-[[4-[(2e)-2-methoxyimino-2-(2-methylphenyl)ethoxy]phenyl]methylamino]phenyl]cyclopropane-1-carboxylic acid.",train,1,0
"Methyl (z)-octadec-9-enoate and methyl octadecanoate react together to produce methyl (9z,12z)-octadeca-9,12-dienoate.",train,1,0
"Bromoethane and 2,2,4-trimethylpentane-1,3-diol react together to produce 1-ethoxy-2,2,4-trimethylpentan-3-ol.",train,0,1
"(8r,9s,10r,13s,14s)-10,13-dimethyl-6-methylidene-1,2,4,5,7,8,9,11,12,14,15,16-dodecahydrocyclopenta[a]phenanthrene-3,17-dione and (2s,5s,6r,11s,14r,15s)-2,6-dimethyl-12-methylidene-18,21,22,25-tetraoxahexacyclo[15.4.4.01,17.02,15.05,14.06,11]pentacosan-11-ol react together to produce (5s,8r,9s,10r,13s,14s)-5-hydroxy-10,13-dimethyl-6-methylidene-2,4,7,8,9,11,12,14,15,16-decahydro-1h-cyclopenta[a]phenanthrene-3,17-dione.",train,0,1
"1-(2-methoxy-5-nitrophenyl)-4-(2-methylsulfonylethyl)piperazine reacts in the presence of ethanol, palladium to produce 4-methoxy-3-[4-(2-methylsulfonylethyl)piperazin-1-yl]aniline.",train,1,0
"2-(2,2-dimethyl-5-oxo-1,3-dioxolan-4-ylidene)acetyl chloride and n-methoxy-1-(2-propan-2-yloxyphenyl)methanamine react together to produce 2-(2,2-dimethyl-5-oxo-1,3-dioxolan-4-ylidene)-n-methoxy-n-[(2-propan-2-yloxyphenyl)methyl]acetamide.",train,0,1
"2-chloro-4-isocyanato-1-(trifluoromethyl)benzene and (3s)-1-[4-[(8s)-8-hydroxy-6-azaspiro[2.5]octan-6-yl]-3,3-dimethyl-4-oxobutyl]-3-methylpiperazin-2-one react together to produce (2s)-n-[3-chloro-4-(trifluoromethyl)phenyl]-4-[4-[(8s)-8-hydroxy-6-azaspiro[2.5]octan-6-yl]-3,3-dimethyl-4-oxobutyl]-2-methyl-3-oxopiperazine-1-carboxamide.",train,1,0
"N-(4-ethynyl-4-hydroxy-6-methoxy-3,3-dimethyl-1,2-dihydronaphthalen-2-yl)-n,4-dimethylbenzenesulfonamide reacts in the presence of ethyl acetate, palladium to produce n-(4-ethenyl-4-hydroxy-6-methoxy-3,3-dimethyl-1,2-dihydronaphthalen-2-yl)-n,4-dimethylbenzenesulfonamide.",train,0,1
"Methyl 2-[[(4s)-3-acetyl-1,3-thiazolidine-4-carbonyl]amino]-3-[(3-methyl-4-oxo-1-phenyl-1,3,8-triazaspiro[4.5]decane-8-carbonyl)amino]propanoate and chlorane react together in the presence of oxolane, lithium(1+), hydroxide to produce 3-[(3-methyl-4-oxo-1-phenyl-1,3,8-triazaspiro[4.5]decane-8-carbonyl)amino]propanoic acid.",train,0,1
3-[2-[4-(2-methylquinolin-5-yl)piperazin-1-yl]ethyl]aniline and propyl carbonochloridate react together to produce chlorane.,train,0,1
"Ethyl 5-cyano-1-(4-fluorophenyl)-3,4-bis(phenylmethoxy)pyrrole-2-carboxylate reacts in the presence of oxolane, palladium to produce ethyl 5-cyano-1-(4-fluorophenyl)-3,4-dihydroxypyrrole-2-carboxylate.",train,1,0
"Piperidine and 1-[6-bromo-2-methyl-4-(4-methylsulfonylphenyl)quinolin-3-yl]-2,2,2-trifluoroethanone react together to produce 2,2,2-trifluoro-1-[2-methyl-4-(4-methylsulfonylphenyl)-6-piperidin-1-ylquinolin-3-yl]ethanone.",train,1,0
"3-[4,6-bis(4-fluorophenyl)-5-pyridin-4-ylpyrazolo[3,4-b]pyridin-1-yl]propanoic acid and propan-1-amine react together to produce 3-[4,6-bis(4-fluorophenyl)-5-pyridin-4-ylpyrazolo[3,4-b]pyridin-1-yl]-n-propylpropanamide.",train,0,1
"(2,6-dichlorothieno[3,2-d]pyrimidin-4-yl)-thiophen-2-ylmethanone and pyridin-3-ylmethanamine react together in the presence of butan-1-ol to produce [6-chloro-2-(pyridin-3-ylmethylamino)thieno[3,2-d]pyrimidin-4-yl]-thiophen-2-ylmethanone.",train,1,0
Acetyl acetate and 2-(3-hydroxypropylsulfanyl)-n-[(z)-4-[4-(piperidin-1-ylmethyl)pyridin-2-yl]oxybut-2-enyl]acetamide react together to produce 3-[2-oxo-2-[[(z)-4-[4-(piperidin-1-ylmethyl)pyridin-2-yl]oxybut-2-enyl]amino]ethyl]sulfanylpropyl acetate.,train,0,1
"2-(1,3-dioxoisoindol-2-yl)acetyl chloride and 5-benzyl-2-methyl-2,3-dihydro-1h-1,5-benzodiazepin-4-one react together in the presence of ethoxyethane to produce 2-[2-(1-benzyl-4-methyl-2-oxo-3,4-dihydro-1,5-benzodiazepin-5-yl)-2-oxoethyl]isoindole-1,3-dione.",train,1,0
"4-chloro-2-fluoro-1-nitrobenzene and 1-(2,5-dichlorophenyl)-8-fluoro-3,4-dimethylimidazo[1,5-a]quinoxaline react together to produce 1-(2,5-dichlorophenyl)-3,4-dimethylimidazo[1,5-a]quinoxaline.",train,1,0
"4-methylideneoxetan-2-one and 2-methoxynaphthalene react together in the presence of fluorane to produce 1-(2-methoxynaphthalen-1-yl)butane-1,3-dione.",train,0,1
Ethyl 2-(6-chloro-5-fluoropyridin-3-yl)acetate reacts in the presence of chlorane to produce 2-(6-chloro-5-fluoropyridin-3-yl)acetic acid.,train,1,0
"3-(3-chloropropoxy)-n-[3-chloro-4-(pyridin-2-ylmethoxy)phenyl]-1h-pyrazolo[3,4-d]pyrimidin-4-amine and morpholine react together to produce n-[3-chloro-4-(pyridin-2-ylmethoxy)phenyl]-3-(3-morpholin-4-ylpropoxy)-1h-pyrazolo[3,4-d]pyrimidin-4-amine.",train,1,0
"5-(5-methylfuran-2-yl)-1,2-oxazole-3-carboxylic acid and 4-[1-[(2s)-2-aminopropyl]pyrazol-3-yl]-2-chlorobenzonitrile react together to produce n-[(2s)-1-[3-(3-chloro-4-cyanophenyl)pyrazol-1-yl]propan-2-yl]-5-(5-methylfuran-2-yl)-1,2-oxazole-3-carboxamide.",train,1,0
"4-fluorobenzoyl chloride and 4-(4-fluorophenyl)-5-[(4-nitrophenyl)methyl]-1,3-thiazol-2-amine react together to produce 4-fluoro-n-[4-(4-fluorophenyl)-5-[(4-nitrophenyl)methyl]-1,3-thiazol-2-yl]benzamide.",train,1,0
"Benzyl (2s)-pyrrolidine-2-carboxylate and 2-[ethoxy-(1-oxo-1,5-diphenylpentan-3-yl)phosphoryl]acetic acid react together in the presence of acetonitrile to produce benzyl (2s)-1-[2-[ethoxy-(1-oxo-1,5-diphenylpentan-3-yl)phosphoryl]acetyl]pyrrolidine-2-carboxylate.",train,0,1
3-[4-(trifluoromethyl)phenoxy]pyrrolidine and 5-methylsulfonyl-2-morpholin-4-ylbenzoic acid react together to produce (5-methylsulfonyl-2-morpholin-4-ylphenyl)-[3-[4-(trifluoromethyl)phenoxy]pyrrolidin-1-yl]methanone.,train,1,0
"Isocyanatobenzene and 5-methyl-1,2-dihydropyrazol-3-one react together to produce 3-methyl-5-oxo-n-phenyl-1h-pyrazole-2-carboxamide.",train,1,0
"2-chloro-4-(3-chloro-4-fluorophenyl)-5-methylpyrimidine and 4-n-methyl-4-n-(1-methylpiperidin-4-yl)benzene-1,4-diamine react together in the presence of methanol, dichloromethane to produce 1-n-[4-(3-chloro-4-fluorophenyl)-5-methylpyrimidin-2-yl]-4-n-methyl-4-n-(1-methylpiperidin-4-yl)benzene-1,4-diamine.",train,1,0
"3-(2-phenylethynyl)-1-oxa-2,8-diazaspiro[4.5]dec-2-ene and tert-butyl 3-(2-phenylethynyl)-1-oxa-2,7-diazaspiro[4.4]non-2-ene-7-carboxylate react together in the presence of chloroform to produce 3-(2-phenylethynyl)-1-oxa-2,7-diazaspiro[4.4]non-2-ene.",train,0,1
"Ethyl n-(3,6-dimethoxyquinoxalin-2-yl)carbamate and 1-(2-methoxyphenyl)piperazine react together to produce n-(3,6-dimethoxyquinoxalin-2-yl)-4-(2-methoxyphenyl)piperazine-1-carboxamide.",train,0,1
"Sulfuric acid and 3,3-dimethyl-5-oxohexanoic acid react together in the presence of chloroform to produce 5,5-dimethylcyclohexane-1,3-dione.",train,0,1
"1-(6-bromo-2-methyl-4-phenylquinolin-3-yl)-2,2,2-trifluoroethanone and n,n-dimethylpyrrolidin-3-amine react together in the presence of ethyl acetate, methanol to produce 1-[6-[3-(dimethylamino)pyrrolidin-1-yl]-2-methyl-4-phenylquinolin-3-yl]-2,2,2-trifluoroethanone.",train,1,0
Methanol and 1-[[4-[2-(azepan-1-yl)ethoxy]phenyl]methyl]-2-(4-hydroxyphenyl)-3-methylindol-5-ol react together in the presence of propan-2-ol to produce acetic acid.,train,0,1
"2-hexyloctan-1-amine and 2,3,6,7-tetrabromo-5,8-bis(2-decyltetradecylcarbamoyl)naphthalene-1,4-dicarboxylic acid react together to produce 2,3,6,7-tetrabromo-5,8-bis(2-hexyloctylcarbamoyl)naphthalene-1,4-dicarboxylic acid.",train,1,0
10-bromodecanoic acid and triphenylphosphane react together to produce 9-carboxynonyl(triphenyl)phosphanium.,train,0,1
"2-hydroxynaphthalene-1-carbaldehyde and 1,3-diaminourea react together to produce 1,3-bis[(2-hydroxynaphthalen-1-yl)methylideneamino]urea.",train,0,1
"O-ethyl n-[3-[(5-methyl-6-oxo-8-propan-2-yl-7h-pteridin-2-yl)amino]-5-methylsulfonylphenyl]carbamothioate and tert-butyl n-(4-aminocyclohexyl)carbamate react together in the presence of n,n-dimethylformamide, oxidane to produce tert-butyl n-[4-[[3-[(5-methyl-6-oxo-8-propan-2-yl-7h-pteridin-2-yl)amino]-5-methylsulfonylphenyl]carbamoylamino]cyclohexyl]carbamate.",train,0,1
5-chloro-3-methyl-1-benzothiophene-2-sulfonyl chloride and 3-(4-benzylpiperazin-1-yl)-4-methoxyaniline react together in the presence of propan-2-one to produce 5-chloro-n-[3-[4-(cyclopropylmethyl)piperazin-1-yl]-4-methoxyphenyl]-3-methyl-1-benzothiophene-2-sulfonamide.,train,1,0
"2-[1-[1-[(3,5-dimethyl-1,2-oxazol-4-yl)methyl]pyrazol-4-yl]-2,5-dioxoimidazolidin-4-yl]acetic acid and aniline react together in the presence of ethyl acetate, n,n-dimethylformamide to produce 2-[1-[1-[(3,5-dimethyl-1,2-oxazol-4-yl)methyl]pyrazol-4-yl]-2,5-dioxoimidazolidin-4-yl]-n-phenylacetamide.",train,1,0
