smiles,split,high_yielding,not_high_yielding
Cc1cccc(F)c1[N+](=O)[O-].O=C1CCC(=O)N1Br>O=C(O)C(F)(F)F.O=S(=O)(O)O>Cc1c(Br)ccc(F)c1[N+](=O)[O-],train,0,1
Cc1nccn2cccc12.O=C1CCC(=O)N1Br>ClC(Cl)Cl>Cc1nccn2c(Br)ccc12,train,1,0
Cc1cn2nc(Cl)ccc2n1.O=C1CCC(=O)N1Br>ClC(Cl)Cl>Cc1nc2ccc(Cl)nn2c1Br,train,1,0
Cc1cc2c(cc1C(F)(F)F)NCCC[C@@H]2N(Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1nnn(C)n1.O=C1CCC(=O)N1Br>CC(=O)O>Cc1cc2c(c(Br)c1C(F)(F)F)NCCC[C@@H]2N(Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1nnn(C)n1,train,1,0
CCNC(=O)Nc1cc(-c2ccc(F)nc2)ccn1.NC(=O)CCC(=O)NBr>CN(C)C=O>CCNC(=O)Nc1cc(-c2ccc(F)nc2)c(Br)cn1,train,1,0
CC(C)(C)n1cccn1.O=C1CCC(=O)N1Br>ClCCl.O=S([O-])O.[Na+]>CC(C)(C)n1cc(Br)cn1,train,1,0
CC(=O)c1cc(Cl)c(F)cc1O.O=C1CCC(=O)N1Br>CC(=O)O.ClCCl.O.O=S(=O)(O)O>CC(=O)c1cc(Cl)c(F)c(Br)c1O,train,1,0
BrBr.O=C(O)Cc1csc(-c2ccc(Cl)cc2)n1>CC(=O)O>O=C(O)Cc1nc(-c2ccc(Cl)cc2)sc1Br,train,1,0
CS(=O)(=O)c1cccc(Nc2nc(N[C@H]3CC[C@H](O)CC3)cnc2C(N)=O)c1.O=C1CCC(=O)N1Br>CC#N.ClC(Cl)Cl>CS(=O)(=O)c1cccc(Nc2nc(N[C@H]3CC[C@H](O)CC3)c(Br)nc2C(N)=O)c1,train,1,0
O=C1CCC(=O)N1Br.O=C1c2cnc3[nH]ncc3c2C(=O)N1CCc1ccccc1>ClCCl.O>O=C1c2cnc3[nH]nc(Br)c3c2C(=O)N1CCc1ccccc1,train,1,0
Cc1cc(C)c2nccn2n1.O=C1CCC(=O)N1Br>ClC(Cl)Cl.O=C([O-])O.[Na+]>Cc1cc(C)c2ncc(Br)n2n1,train,1,0
COCCc1[nH]ncc1-c1ccccc1.O=C1CCC(=O)N1Br>CO>COCCc1[nH]nc(Br)c1-c1ccccc1,train,1,0
O=C1CCC(=O)N1Br.O=Cc1ccc(OC(F)(F)F)cc1>O=C(O)C(F)(F)F.O=S(=O)(O)O>O=Cc1ccc(OC(F)(F)F)c(Br)c1,train,1,0
Cc1cccc(-c2nc(C3CN(Cc4ccc(-c5nc6nc(C)cn6cc5-c5ccccc5)cc4)C3)n[nH]2)n1.O=C1CCC(=O)N1Br>ClC(Cl)Cl>Cc1cccc(-c2nc(C3CN(Cc4ccc(-c5nc6nc(C)c(Br)n6cc5-c5ccccc5)cc4)C3)n[nH]2)n1,train,0,1
CC(C)OC(=O)NCCSc1cccc2nccn12.O=C1CCC(=O)N1Br>ClC(Cl)Cl>CC(C)OC(=O)NCCSc1cccc2ncc(Br)n12,train,1,0
Cc1ccc(F)cc1[N+](=O)[O-].O=C1CCC(=O)N1Br>CCOC(C)=O.O=C(O)C(F)(F)F.O=S(=O)(O)O>Cc1c(Br)cc(F)cc1[N+](=O)[O-],train,1,0
CCc1cccc(OCc2ccccc2)c1.O=C1CCC(=O)N1Br>C1CCOC1.CCOC(C)=O.O=C([O-])O.O=S(=O)(O)O.O=S([O-])O.[Na+]>CCc1cc(OCc2ccccc2)ccc1Br,train,1,0
BrBr.Cc1ccc(C(F)(F)F)c(N)n1>O=C(O)C(F)(F)F>Cc1nc(N)c(C(F)(F)F)cc1Br,train,1,0
CCn1ccc2c(C)nc3c(Br)cnn3c21.O=C1CCC(=O)N1Br>ClC(Cl)Cl>CCn1c(Br)cc2c(C)nc3c(Br)cnn3c21,train,1,0
CN1CCN(c2nccn3nnnc23)CC1.O=C1CCC(=O)N1Br>CC(=O)O.CCN(CC)CC.O>CN1CCN(c2ncc(Br)n3nnnc23)CC1,train,1,0
CCOP(=O)(OCC)c1cc(OC)cc(OC)c1.O=C1CCC(=O)N1Br>ClCCl.O=C([O-])[O-].[Na+]>CCOP(=O)(OCC)c1cc(OC)cc(OC)c1Br,train,1,0
Cc1cn2cc(-c3ccccc3)c(-c3ccc(C=O)cc3)nc2n1.O=C1CCC(=O)N1Br>ClC(Cl)Cl>Cc1nc2nc(-c3ccc(C=O)cc3)c(-c3ccccc3)cn2c1Br,train,1,0
Cc1nccn1Cc1ccccc1.O=C1CCC(=O)N1Br>ClC(Cl)Cl>Cc1ncc(Br)n1Cc1ccccc1,train,1,0
Nc1cncc(Cl)n1.O=C1CCC(=O)N1Br>ClC(Cl)Cl>Nc1cnc(Br)c(Cl)n1,train,0,1
CCOC(=O)c1cc2c(cn1)[nH]c1ccccc12.O=C1CCC(=O)N1Br>CC(=O)O>CCOC(=O)c1cc2c(cn1)[nH]c1ccc(Br)cc12,train,1,0
O=C1CCC(=O)N1Br.O=Cc1cccc(F)c1F>O=S(=O)(O)O>O=Cc1cc(Br)cc(F)c1F,train,0,1
CC(C)(C)OC(=O)NC1(c2ccc(-c3nc4nc(-c5ccccc5)cn4cc3-c3ccccc3)cc2)CCC1.O=C1CCC(=O)N1Br>ClC(Cl)Cl.ClCCl>CC(C)(C)OC(=O)NC1(c2ccc(-c3nc4nc(-c5ccccc5)c(Br)n4cc3-c3ccccc3)cc2)CCC1,train,0,1
CCCCc1cn2ccccc2n1.O=C1CCC(=O)N1Br>ClC(Cl)Cl.O=C([O-])[O-].[Na+]>CCCCc1nc2ccccn2c1Br,train,1,0
NC(=O)CCC(=O)NBr.c1ncc(-c2ccc3c(c2)OCO3)o1>CN(C)C=O.C[Si](C)(C)[N-][Si](C)(C)C.ClCCl.[Li+].[Na+].[OH-]>Brc1ncoc1-c1ccc2c(c1)OCO2,train,1,0
O=C(NNc1nccnc1Cl)C(F)(F)F.O=C1CCC(=O)N1Br>ClC(Cl)Cl>O=C(NNc1ncc(Br)nc1Cl)C(F)(F)F,train,0,1
CC(C)(C)OC(=O)N1CCN(c2nccnc2Cl)CC1.O=C1CCC(=O)N1Br>ClC(Cl)Cl>CC(C)(C)OC(=O)N1CCN(c2ncc(Br)nc2Cl)CC1,train,1,0
O=C1CCC(=O)N1Br.O=[N+]([O-])c1cccc([N+](=O)[O-])c1>O=S(=O)(O)O>O=[N+]([O-])c1cc(Br)cc([N+](=O)[O-])c1,train,1,0
BrBr.N#Cc1ccccc1-c1ccc2[nH]ccc2c1>CCOC(C)=O.CN(C)C=O.O.[Cl-].[Na+]>N#Cc1ccccc1-c1ccc2[nH]cc(Br)c2c1,train,1,0
CCNC(=O)Nc1cc(-c2cncc(F)c2)ccn1.NC(=O)CCC(=O)NBr>CN(C)C=O>CCNC(=O)Nc1cc(-c2cncc(F)c2)c(Br)cn1,train,0,1
COC(=O)c1ccc(N)c(O)c1.NC(=O)CCC(=O)NBr>CN(C)C=O.ClCCl>COC(=O)c1cc(O)c(N)c(Br)c1,train,0,1
BrBr.Cc1ccc2nc(-c3ccc(N)cc3)sc2c1>ClCCl>Cc1ccc2nc(-c3ccc(N)c(Br)c3)sc2c1,train,1,0
COc1cc(C)c(Cl)cc1C(C)=O.O=C1CCC(=O)N1Br>CC(=O)O>COc1c(C(C)=O)cc(Cl)c(C)c1Br,train,0,1
Cc1cccc(-c2nc(C3CCN(Cc4ccc(-c5nc6nccn6cc5-c5ccc(F)cc5)cc4)CC3)n[nH]2)n1.O=C1CCC(=O)N1Br>ClC(Cl)Cl>Cc1cccc(-c2nc(C3CCN(Cc4ccc(-c5nc6ncc(Br)n6cc5-c5ccc(F)cc5)cc4)CC3)n[nH]2)n1,train,0,1
CNc1c(-c2ccccc2)c(-c2ccc(CN3CC(c4n[nH]c(-c5ccccn5)n4)C3)cc2)nc2nccn12.O=C1CCC(=O)N1Br>ClC(Cl)Cl>CNc1c(-c2ccccc2)c(-c2ccc(CN3CC(c4n[nH]c(-c5ccccn5)n4)C3)cc2)nc2ncc(Br)n12,train,0,1
CCCCOC(=O)c1ncc2cc(Oc3ccc(OC)cc3)ccc2c1O.O=C1CCC(=O)N1Br>CC#N>CCCCOC(=O)c1nc(Br)c2cc(Oc3ccc(OC)cc3)ccc2c1O,train,0,1
CNc1ccccc1[N+](=O)[O-].O=C1CCC(=O)N1Br>CC(=O)O.O>CNc1ccc(Br)cc1[N+](=O)[O-],train,1,0
COC(=O)c1cc(F)c(CNC=O)nc1Nc1ccc([Si](C)(C)C)cc1F.O=C1CCC(=O)N1Br>ClCCl>COC(=O)c1cc(F)c(CNC=O)nc1Nc1ccc(Br)cc1F,train,1,0
Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC(C)(C)C.O=C1CCC(=O)N1Br>ClC(Cl)Cl.ClCCl>Cc1nc2cccc(-c3[nH]c4c(c3Br)C(=O)NCC4)c2nc1NC(C)(C)C,train,0,1
COC(=O)c1cncc2ccccc12.O=C1CCC(=O)N1Br>O=S(=O)(O)O>COC(=O)c1cncc2cccc(Br)c12,train,1,0
O=C(O)c1cccc(C(=O)O)c1.O=C1CCC(=O)N1Br>O=S(=O)(O)O>O=C(O)c1cc(Br)cc(C(=O)O)c1,train,0,1
O=C1CCC(=O)N1Br.O=c1[nH]cc(Cl)cc1O>CC(=O)O>O=c1[nH]c(Br)c(Cl)cc1O,train,0,1
O=C(C(Cl)c1ccccc1)N1CCc2c(cnc3[nH]ncc23)C1.O=C1CCC(=O)N1Br>ClCCl>O=C(C(Cl)c1ccccc1)N1CCc2c(cnc3[nH]nc(Br)c23)C1,train,1,0
O=C(O)c1cccc([N+](=O)[O-])c1.O=C1CCC(=O)N1Br>O=C(O)C(F)(F)F.O=S(=O)(O)O>O=C(O)c1cc(Br)cc([N+](=O)[O-])c1,train,1,0
Cc1cc2c(cc1C(F)(F)F)NCCC[C@@H]2N(Cc1cc(Cl)cc(C(F)(F)F)c1)c1nnn(C)n1.O=C1CCC(=O)N1Br>CC(=O)O>Cc1cc2c(c(Br)c1C(F)(F)F)NCCC[C@@H]2N(Cc1cc(Cl)cc(C(F)(F)F)c1)c1nnn(C)n1,train,1,0
COc1cc(C)cc2nccn12.O=C1CCC(=O)N1Br>ClC(Cl)(Cl)Cl>COc1cc(C)cc2ncc(Br)n12,train,1,0
CCCCOC(=O)c1ncc2ccc(Oc3ccc(OC)cc3)cc2c1O.O=C1CCC(=O)N1Br>CC#N>CCCCOC(=O)c1nc(Br)c2ccc(Oc3ccc(OC)cc3)cc2c1O,train,0,1
O=C1CCC(=O)N1Br.c1ccc(C2Cc3cnc4[nH]ncc4c3-c3ccccc32)cc1>ClCCl.O>Brc1n[nH]c2ncc3c(c12)-c1ccccc1C(c1ccccc1)C3,train,0,1
CC(C)(C)OC(=O)N1CCN(c2cnccn2)CC1.O=C1CCC(=O)N1Br>ClC(Cl)Cl>CC(C)(C)OC(=O)N1CCN(c2cnc(Br)cn2)CC1,train,0,1
Cc1cc(Cl)cc(C)n1.O=C1CCC(=O)N1Br>O=C(O)C(F)(F)F.O=S(=O)(O)O.[Na+].[OH-]>Cc1cc(Cl)c(Br)c(C)n1,train,0,1
CC(C)(C)OC(=O)NC1(c2ccc(-c3nc4cc(-c5ccccc5)nn4cc3-c3ccccc3)cc2)CCC1.O=C1CCC(=O)N1Br>ClC(Cl)Cl.ClCCl>CC(C)(C)OC(=O)NC1(c2ccc(-c3nc4c(Br)c(-c5ccccc5)nn4cc3-c3ccccc3)cc2)CCC1,train,0,1
COc1ccc(Oc2c(C)cc([N+](=O)[O-])cc2C)cc1.O=C1CCC(=O)N1Br>ClC(Cl)Cl.O=C(O)C(F)(F)F>COc1ccc(Oc2c(C)cc([N+](=O)[O-])cc2C)cc1Br,train,1,0
BrBr.Cn1ccnc1N1CCOCC1>C1COCCO1.CC(Cl)Cl.N#N>Cn1c(Br)cnc1N1CCOCC1,train,0,1
Cc1cn2ccnc(Cl)c2n1.O=C1CCC(=O)N1Br>ClCCl>Cc1nc2c(Cl)nccn2c1Br,train,1,0
CCOC(=O)CSc1nccn1-c1ccc(C#N)c2ccccc12.O=C1CCC(=O)N1Br>ClCCl>CCOC(=O)CSc1ncc(Br)n1-c1ccc(C#N)c2ccccc12,train,1,0
N#Cc1ccc(CC(=O)O)cc1.O=C1CCC(=O)N1Br>O.O=S(=O)(O)O>N#Cc1ccc(CC(=O)O)c(Br)c1,train,1,0
Cc1cccc(N)c1[N+](=O)[O-].O=C1CCC(=O)N1Br>CC(=O)O.O>Cc1c(Br)ccc(N)c1[N+](=O)[O-],train,1,0
Nc1cc(F)ccc1[N+](=O)[O-].O=C1CCC(=O)N1Br>CC(=O)O>Nc1cc(F)c(Br)cc1[N+](=O)[O-],train,1,0
Clc1ccc2nccn2n1.O=C1CCC(=O)N1Br>CC#N.O=C(O)C(F)(F)F>Clc1ccc2ncc(Br)n2n1,train,1,0
COc1nccnc1OC.NC(=O)CCC(=O)NBr>CN(C)C=O.O=S([O-])[O-].[Na+]>COc1ncc(Br)nc1OC,train,0,1
Cc1cccc(F)c1C(=O)O.O=C1CCC(=O)N1Br>O=S(=O)(O)O>Cc1c(Br)ccc(F)c1C(=O)O,train,1,0
CNS(=O)(=O)c1ccc2c(c1)C(C)(C)CO2.O=C1CCC(=O)N1Br>O=C(O)C(F)(F)F.O=S(=O)(O)O>CNS(=O)(=O)c1cc(Br)c2c(c1)C(C)(C)CO2,train,0,1
Clc1ccnc2c1CCCN2.O=C1CCC(=O)N1Br>ClCCl>Clc1c(Br)cnc2c1CCCN2,train,1,0
Cc1cnc(Cl)c2nccn12.O=C1CCC(=O)N1Br>ClCCl>Cc1cnc(Cl)c2ncc(Br)n12,train,0,1
O=C1CCC(=O)N1Br.O=[N+]([O-])c1cccc(C(F)F)c1>O.O=S(=O)(O)O>O=[N+]([O-])c1cc(Br)cc(C(F)F)c1,train,0,1
CCOC(=O)c1ncccc1N.O=C1CCC(=O)N1Br>CC#N>CCOC(=O)c1nc(Br)ccc1N,train,0,1
CS(=O)(=O)c1ccc(F)cc1.O=C1CCC(=O)N1Br>O=S(=O)(O)O>CS(=O)(=O)c1ccc(F)c(Br)c1,train,1,0
COC(=O)c1ccc(C2CC2)cc1.O=C1CCC(=O)N1Br>O=C(O)C(F)(F)F>COC(=O)c1ccc(C2CC2)c(Br)c1,train,0,1
O=C1CCC(=O)N1Br.O=C1c2cc(C(F)(F)F)ccc2C[C@@H]2CNCCN12>O=S(=O)(O)O>O=C1c2cc(C(F)(F)F)cc(Br)c2C[C@@H]2CNCCN12,train,0,1
Nc1cccc(Cl)c1[N+](=O)[O-].O=C1CCC(=O)N1Br>CC(=O)O.O>Nc1ccc(Br)c(Cl)c1[N+](=O)[O-],train,0,1
CCCN(CCC)c1cccc2nccn12.NC(=O)CCC(=O)NBr>CN(C)C=O>CCCN(CCC)c1cccc2nc(Br)cn12,train,0,1
Cc1cc(NC(=O)[C@@]2(C)CO2)ccc1C#N.N#Cc1ccc(O)cc1F>CCOC(C)=O.O=C([O-])[O-].[K+]>Cc1cc(NC(=O)[C@@](C)(O)COc2ccc(C#N)c(F)c2)ccc1C#N,train,1,0
CC(C)(C)[O-].CCOc1cc(Cc2cnc(N)nc2N)cc(OS(=O)(=O)C(C)C)c1-c1ccc(O)cc1>CC(=O)OCc1c2ccccc2c(COC(C)=O)c2ccccc12.CN(C)C=O.[K+]>CCOc1cc(Cc2cnc(N)nc2N)cc(OS(=O)(=O)C(C)C)c1-c1ccc(OC(C)=O)cc1,train,0,1
CC1(C)CONC1=O.O=[N+]([O-])c1cccc(Cl)c1CBr>C1COCCOCCOCCOCCOCCO1.CC#N.CCOC(C)=O.O=C([O-])[O-].[K+]>CC1(C)CON(Cc2c(Cl)cccc2[N+](=O)[O-])C1=O,train,0,1
CC1(C)CONC1=O.COC(=O)Nc1ccc(CBr)c(Cl)c1>C1COCCOCCOCCOCCOCCO1.CC#N.O=C([O-])[O-].[K+]>COC(=O)Nc1ccc(CN2OCC(C)(C)C2=O)c(Cl)c1,train,0,1
ClCc1ccccc1CCl.Oc1ccc2oc(-c3ccc4ccc(Cl)cc4n3)cc2c1>C1CCOC1.[H-].[Na+]>ClCc1ccccc1COc1ccc2oc(-c3ccc4ccc(Cl)cc4n3)cc2c1,train,0,1
CC1(C)CN(CCC=C2c3cc(O)ccc3OCc3ncccc32)CCC1(O)c1ccc(Cl)cc1.CN(C)C=O>[H-].[Na+]>CCOC(=O)C(C)(C)Oc1ccc2c(c1)C(=CCCN1CCC(O)(c3ccc(Cl)cc3)C(C)(C)C1)c1cccnc1CO2,train,1,0
Br.CC(=O)OCc1ccc2ccc3ccc(C)nc3c2n1>>Cc1ccc2ccc3ccc(CBr)nc3c2n1,train,0,1
CCOC(=O)c1ccccc1NO.FC(F)(F)c1nc(CBr)cs1>>CCOC(=O)c1ccccc1NOCc1csc(C(F)(F)F)n1,train,0,1
CC(C)(C)c1ccc(CCl)cc1.CSc1nc(O)c(C)c(=O)n1C>CN(C)P(=O)(N(C)C)N(C)C.O.[H-].[Na+]>CSc1nc(OCc2ccc(C(C)(C)C)cc2)c(C)c(=O)n1C,train,0,1
Cc1sc(Br)nc1CBr.Cn1nnnc1C(=NO)c1ccccc1>CC#N.O=C([O-])[O-].[Cs+]>Cc1sc(Br)nc1CON=C(c1ccccc1)c1nnnn1C,train,1,0
BrCc1csc(Br)n1.CN(C)c1cccc(C(=NO)c2nnnn2C)c1>CC#N.O=C([O-])[O-].[Cs+].[I-].[K+]>CN(C)c1cccc(C(=NOCc2csc(Br)n2)c2nnnn2C)c1,train,1,0
COc1ccc(C(=NO)c2ncc(C(F)(F)F)cc2Cl)cc1Br.O=C1c2ccccc2C(=O)N1c1cccc(CBr)n1>CC#N.CCOC(C)=O.O.O=C([O-])[O-].[Cs+].[I-].[K+]>COc1ccc(C(=NOCc2cccc(N3C(=O)c4ccccc4C3=O)n2)c2ncc(C(F)(F)F)cc2Cl)cc1Br,train,1,0
O=C(O)Cc1ccc(O)cc1.O=C1OCc2ccccc21>CN(C)C=O.CO.C[O-].Cl.O.[Na+]>O=C(O)Cc1ccc(OCc2ccccc2C(=O)O)cc1,train,1,0
BrCc1csc(Br)n1.Cn1nnnc1C(=NO)c1ccccc1>CC#N.CCOC(C)=O.O=C([O-])[O-].[Cs+].[I-].[Na+]>Cn1nnnc1C(=NOCc1csc(Br)n1)c1ccccc1,train,1,0
Cn1nnnc1C(=NO)c1ccccc1.O=C1c2ccccc2C(=O)N1c1cccc(CBr)n1>CC#N.O.O=C([O-])[O-].[Cs+].[I-].[K+]>Cn1nnnc1C(=NOCc1cccc(N2C(=O)c3ccccc3C2=O)n1)c1ccccc1,train,1,0
Cc1nsnc1C(=NO)c1ccccc1.O=C1c2ccccc2C(=O)N1c1cccc(CBr)n1>CC#N.O.O=C([O-])[O-].[Cs+].[I-].[K+]>Cc1nsnc1/C(=N\OCc1cccc(N2C(=O)c3ccccc3C2=O)n1)c1ccccc1,train,1,0
Cn1cncc1C(=NO)c1ccccc1.O=C1c2ccccc2C(=O)N1c1cccc(CBr)n1>CC#N.O=C([O-])[O-].[Cs+].[I-].[K+]>Cn1cncc1C(=NOCc1cccc(N2C(=O)c3ccccc3C2=O)n1)c1ccccc1,train,0,1
Cc1ncoc1C(=NO)c1ccccc1.O=C1c2ccccc2C(=O)N1c1cccc(CBr)n1>CC#N.O.O=C([O-])[O-].[Cs+].[I-].[K+]>Cc1ncoc1C(=NOCc1cccc(N2C(=O)c3ccccc3C2=O)n1)c1ccccc1,train,1,0
BrCc1csc(Br)n1.CSc1cccc(C(=NO)c2nnnn2C)c1>CC#N.O=C([O-])[O-].[Cs+].[I-].[K+]>CSc1cccc(C(=NOCc2csc(Br)n2)c2nnnn2C)c1,train,1,0
Cn1cncc1C(=NO)c1cccs1.O=C1c2ccccc2C(=O)N1c1cccc(CBr)n1>CC#N.O=C([O-])[O-].[Cs+].[I-].[K+]>Cn1cncc1C(=NOCc1cccc(N2C(=O)c3ccccc3C2=O)n1)c1cccs1,train,1,0
CN(C)c1cccc(C(=NO)c2nnnn2C)c1.O=C1c2ccccc2C(=O)N1c1cccc(CBr)n1>CC#N.O=C([O-])[O-].[Cs+].[I-].[K+]>CN(C)c1cccc(C(=NOCc2cccc(N3C(=O)c4ccccc4C3=O)n2)c2nnnn2C)c1,train,1,0
Cn1ncnc1/C(=N\O)c1ccccc1.O=C1c2ccccc2C(=O)N1c1cccc(CBr)n1>CC#N.O=C([O-])[O-].[Cs+]>Cn1ncnc1C(=NOCc1cccc(N2C(=O)c3ccccc3C2=O)n1)c1ccccc1,train,1,0
Cn1cncc1C(=NO)c1ccsc1.O=C1c2ccccc2C(=O)N1c1cccc(CBr)n1>CC#N.O=C([O-])[O-].[Cs+].[I-].[K+]>Cn1cncc1C(=NOCc1cccc(N2C(=O)c3ccccc3C2=O)n1)c1ccsc1,train,0,1
Cc1ncc(C(=NO)c2ccccc2)n1C.O=C1c2ccccc2C(=O)N1c1cccc(CBr)n1>CC#N.O=C([O-])[O-].[Cs+].[I-].[K+]>Cc1ncc(C(=NOCc2cccc(N3C(=O)c4ccccc4C3=O)n2)c2ccccc2)n1C,train,0,1
BrCc1cccc(Br)n1.Cn1cnnc1C(=NO)c1ccccc1>CC#N.O=C([O-])[O-].[Cs+]>Cn1cnnc1C(=NOCc1cccc(Br)n1)c1ccccc1,train,1,0
CC(=O)OC(C)=O.Cc1cc(O)ccc1O>CC#N.O=C([O-])[O-].[Cs+]>CC(=O)Oc1ccc(O)c(C)c1,train,0,1
CCN1C(=O)Cc2cc(O)ccc21.O=C1OCc2ccccc21>CO.[Na+].[Na].[OH-]>CCN1C(=O)Cc2cc(OCc3ccccc3C(=O)O)ccc21,train,0,1
BrCc1csc(Br)n1.Cc1nnnn1C(=NO)c1ccccc1>CC#N.O=C([O-])[O-].[Cs+]>Cc1nnnn1C(=NOCc1csc(Br)n1)c1ccccc1,train,1,0
Cc1cc(-c2ccc(C(=O)OCc3ccccc3)cc2)cc(C)c1OCCN[C@@H](C)[C@H](O)c1ccc(OCc2ccccc2)c(NS(C)(=O)=O)c1>C.CN(C)C=O.[Pd]>Cc1cc(-c2ccc(C(=O)O)cc2)cc(C)c1OCCN[C@@H](C)[C@H](O)c1ccc(O)c(NS(C)(=O)=O)c1,train,0,1
CC(Br)c1cccc(NC(=O)C(C)(C)C)n1.Cn1nnnc1C(=NO)c1ccccc1>C1COCCO1.O=C([O-])[O-].[Cs+].[I-].[K+]>CC(ON=C(c1ccccc1)c1nnnn1C)c1cccc(NC(=O)C(C)(C)C)n1,train,1,0
CC(Br)CCC(C)Br.CC(C)(C)OC(=O)NCCc1c[nH]c2ccc(O)cc12>CC#N.CCOC(C)=O.O=C([O-])[O-].[K+]>CC(Br)CCC(C)Oc1ccc2[nH]cc(CCNC(=O)OC(C)(C)C)c2c1,train,0,1
O=C1OCc2cc(Br)ccc21.Oc1ccc(F)cc1>CN(C)C=O.CO.C[O-].Cl.[Na+]>O=C(O)c1ccc(Br)cc1COc1ccc(F)cc1,train,0,1
COC(=O)Cc1ccccc1CBr.Oc1cccc(Cl)n1>C1COCCOCCOCCOCCO1.CN(C)C=O.Cc1ccccc1.O.[I-].[Na+].[OH-]>COC(=O)Cc1ccccc1COc1cccc(Cl)n1,train,0,1
CC1(C)CONC1=O.Fc1cccc(Cl)c1CCl>C1COCCOCCOCCOCCOCCO1.CC#N.O=C([O-])[O-].[K+]>CC1(C)CON(Cc2c(F)cccc2Cl)C1=O,train,0,1
Cc1cnc(C)c(C(=NO)c2ccccc2)n1.O=C1c2ccccc2C(=O)N1c1cccc(CBr)n1>CC#N.O=C([O-])[O-].[Cs+].[I-].[K+]>Cc1cnc(C)c(C(=NOCc2cccc(N3C(=O)c4ccccc4C3=O)n2)c2ccccc2)n1,train,0,1
CN(C)c1ncc(C(=O)N(CCO)CC(O)c2cccc(OCc3ccccc3)c2)c(-c2ccccc2)n1>O=C([O-])[O-].[Na+]>CN(C)c1ncc(C(=O)N2CCOC(c3cccc(O)c3)C2)c(-c2ccccc2)n1,train,0,1
O=C(Nc1ccccc1)Nc1nn(Cc2ccccc2)cc1C(=O)OCc1ccccc1>CN(C)C=O.CO.[Pd]>O=C(Nc1ccccc1)Nc1nn(Cc2ccccc2)cc1C(=O)O,train,1,0
CCOC(=O)c1cccc(Cc2cc(Cl)ccc2OCc2ccc(Cl)cc2F)n1>CN(C)C=O.C[S-].O.[Na+]>O=C(O)c1cccc(Cc2cc(Cl)ccc2O)n1,train,1,0
Nc1c(C(=O)OCc2ccccc2)c(=O)[nH]c2ccccc12>CN(C)C=O.[Pd]>Nc1c(C(=O)O)c(=O)[nH]c2ccccc12,train,0,1
ClCSc1ccccc1.O=C1CC(C(F)(F)F)CC(=O)N1c1cc(O)c(Cl)cc1F>C1CCOC1.[H-].[Na+]>O=C1CC(C(F)(F)F)CC(=O)N1c1cc(OCSc2ccccc2)c(Cl)cc1F,train,0,1
CC(C)(C)[Si](C)(C)Oc1ccc(C(=O)c2ccc(CBr)cc2)cc1.Cc1c(O)nc2ccccn2c1=O>CN(C)C=O.O=C([O-])[O-].[K+]>Cc1c(OCc2ccc(C(=O)c3ccc(O)cc3)cc2)nc2ccccn2c1=O,train,0,1
O=CNc1cc(C(O)CNCCOc2ccc(-c3ccc(C(=O)OCc4ccccc4)cc3)cc2)ccc1O>C.CN(C)C=O.[Pd]>O=CNc1cc(C(O)CNCCOc2ccc(-c3ccc(C(=O)O)cc3)cc2)ccc1O,train,0,1
Cc1c(-c2ccc(C(=O)OCc3ccccc3)cc2)c2ccccn2c1C(=O)c1ccc2c(=O)n(CC(=O)OC(C)(C)C)c(=O)[nH]c2c1>CC(C)OC(C)C.CN(C)C=O.O=C[O-].[NH4+].[Pd]>Cc1c(-c2ccc(C(=O)O)cc2)c2ccccn2c1C(=O)c1ccc2c(=O)n(CC(=O)OC(C)(C)C)c(=O)[nH]c2c1,train,1,0
CC1(Br)CC1.Cc1ccc(S(=O)([O-])=S)cc1>CCO.[K+]>Cc1ccc(S(=O)(=S)OCC2CC2)cc1,train,1,0
CC(=O)c1ccc(O)c(I)c1O.COC(=O)c1cccc(Cc2ccc(CI)cc2)c1>CC(C)=O.CCOC(C)=O.ClCCl.O=C([O-])[O-].[K+]>COC(=O)c1cccc(Cc2ccc(COc3ccc(C(C)=O)c(O)c3I)cc2)c1,train,0,1
COC(=O)c1ccc(Cc2c[nH]c3ccc(C(=O)OCc4ccccc4)cc23)c(OC)c1>CN(C)C=O.O=CO.[Pd]>COC(=O)c1ccc(Cc2c[nH]c3ccc(C(=O)O)cc23)c(OC)c1,train,1,0
CCn1c(SC)nc(O)c(C)c1=O.FC(F)(F)c1ccc(Oc2ccc(CBr)cc2)cc1>CN(C)P(=O)(N(C)C)N(C)C.O.[H-].[Na+]>CCn1c(SC)nc(OCc2ccc(Oc3ccc(C(F)(F)F)cc3)cc2)c(C)c1=O,train,1,0
CCOC(=O)c1cccc(-c2ccccc2-c2cc(Cl)ccc2OCc2ccccc2)n1>Br.CC(=O)O.CCOCC.O.O=C([O-])[O-].[K+]>CCOC(=O)c1cccc(-c2ccccc2-c2cc(Cl)ccc2O)n1,train,1,0
Cc1cc(-c2ccc(C(=O)OCc3ccccc3)cc2)cc(C)c1OCCN[C@@H](C)[C@H](O)c1ccc(O)cc1>C.CN(C)C=O.[Pd]>Cc1cc(-c2ccc(C(=O)O)cc2)cc(C)c1OCCN[C@@H](C)[C@H](O)c1ccc(O)cc1,train,0,1
