reaction,split,high_yielding,not_high_yielding
CC(C)(C)OC(=O)OC(=O)OC(C)(C)C.NCc1ccc(C(=O)Nc2ccncc2)c(OCc2ccccc2)c1>CCN(C(C)C)C(C)C.CN1CCN(C)C1=O.Cl.ClC(Cl)Cl.O>CC(C)(C)OC(=O)NCc1ccc(C(=O)Nc2ccncc2)c(OCc2ccccc2)c1,train,0,1
COC(=O)CCc1cnc(OC)nc1.COC=O>COCCOC.[H-].[Na+]>COC(=O)C(=CO)Cc1cnc(OC)nc1,train,0,1
CCOC(=O)CCCCBr.CCOC(=O)c1cc(C(=O)OCC)[nH]n1>CC#N.O=C([O-])[O-].[K+]>CCOC(=O)CCCCn1nc(C(=O)OCC)cc1C(=O)OCC,train,1,0
Nc1cc(CCc2ccccc2)ccc1C(=O)O.[I-]>CC(=O)O.Cl.O.O=N[O-].[K+].[Na+]>O=C(O)c1ccc(CCc2ccccc2)cc1I,train,0,1
COc1ccc(CBr)c(F)c1-c1cccc(Cl)c1.O=[N+]([O-])c1ccc(B(O)O)cc1>CCO.COCCOC.O=P([O-])([O-])[O-].[K+].c1ccc([PH](c2ccccc2)(c2ccccc2)[Pd]([PH](c2ccccc2)(c2ccccc2)c2ccccc2)([PH](c2ccccc2)(c2ccccc2)c2ccccc2)[PH](c2ccccc2)(c2ccccc2)c2ccccc2)cc1>COc1ccc(Cc2ccc([N+](=O)[O-])cc2)c(F)c1-c1cccc(Cl)c1,train,1,0
Cc1cc(C)n2cc(CCl)nc2n1.Cn1cc(-c2ccccc2)[nH]c1=S>CN(C)C=O.O=C([O-])[O-].[K+]>Cc1cc(C)n2cc(CSc3nc(-c4ccccc4)cn3C)nc2n1,train,0,1
C#CCOc1ccccc1.Cc1nc(N=[N+]=[N-])sc1C(=O)NCc1ccccc1>C#Cc1ccccc1>Cc1nc(-n2cc(COc3ccccc3)nn2)sc1C(=O)NCc1ccccc1,train,0,1
Br.CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(c3ccc(N)c(C(F)F)c3)S(C)(=O)=O)c(C3CC3)cc12>CC#N.CCOC(C)=O.O.O=N[O-].[Cu]Br.[Na+]>CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(c3ccc(Br)c(C(F)F)c3)S(C)(=O)=O)c(C3CC3)cc12,train,0,1
O=C1SCC(O)=C1c1cccc([N+](=O)[O-])c1>CCO.[Pd]>Nc1cccc(C2=C(O)CSC2=O)c1,train,0,1
CC(C)(C)[Si](C)(C)Oc1cc([N+](=O)[O-])ccc1N.S=C(Cl)Cl>ClC(Cl)Cl.O.O=C([O-])O.[Na+]>CC(C)(C)[Si](C)(C)Oc1cc([N+](=O)[O-])ccc1NC(=S)Nc1ccccc1,train,1,0
O=C(O)/C=C\C(=O)Nc1cccc(I)c1>CC(=O)OC(C)=O.CC(=O)[O-].[Na+]>O=C1C=CC(=O)N1c1cccc(I)c1,train,1,0
COc1ccc2c(C(=O)c3ccc(OCCN4CCCCCC4)cc3)c(OS(=O)(=O)C(F)(F)F)ccc2c1.OB(O)c1ccc(F)cc1F>COc1ccc2c(C(=O)c3ccc(OCCN4CCCCC4)cc3)c(-c3ccc(F)cc3F)ccc2c1>COc1ccc2c(C(=O)c3ccc(OCCN4CCCCCC4)cc3)c(-c3ccc(F)cc3F)ccc2c1,train,1,0
O=C[C@@H](O)[C@H](O)[C@H](O)[C@@H](O)CO>CC(=O)[O-].O.[Ca+2].[OH-]>O=C(CO)[C@H](O)[C@H](O)[C@@H](O)CO,train,0,1
CN[C@@H](CN1CC(O)C1)C1CCC1.O=C(O)c1ccc(Cl)cc1>CCN(C(C)C)C(C)C.CN(C)C(On1nnc2ccccc21)=[N+](C)C.CN1CCCC1=O.ClCCl.F[B-](F)(F)F>CN(C(=O)c1ccc(Cl)cc1)[C@@H](CN1CC(O)C1)C1CCC1,train,0,1
N#Cc1ccc(N)cc1.O=Cc1cccc([N+](=O)[O-])c1>CCO>N#Cc1ccc(N=Cc2cccc([N+](=O)[O-])c2)cc1,train,1,0
CC(C)(C)OC(=O)N(CCO)c1ccccc1>C1CCOC1.CCN(CC)CC.CS(C)=O.O.O=C(Cl)C(=O)Cl>CC(C)(C)OC(=O)N(CC=O)c1ccccc1,train,1,0
CCc1cc(C(=O)NNC(=O)c2ccc(OC(C)C)c(C)c2)cc(C)c1OCc1ccccc1>C1CCOC1.CCOCC.CC[N+](CC)(CC)S(=O)(=O)N=C([O-])OC>CCc1cc(-c2nnc(-c3ccc(OC(C)C)c(C)c3)o2)cc(C)c1OCc1ccccc1,train,1,0
OCCCCC(F)(F)F>ClCCl>O=CCCCC(F)(F)F,train,0,1
COC(=O)c1cc(OS(C)(=O)=O)cc(C(=O)OC)c1>C1CCOC1.[Na+].[OH-]>COC(=O)c1cc(OS(C)(=O)=O)cc(C(=O)O)c1,train,0,1
COc1ccccc1.O=C(O)c1ccc(I)cc1>CN(C)C=O.Cl.ClCCl.O=C(Cl)C(=O)Cl.[Al+3].[Cl-]>COc1ccc(C(=O)c2ccc(I)cc2)cc1,train,1,0
CCN(C(C)C)C(C)C.CSc1nc(Cl)cc(Cl)n1>C1CCOC1.CNC.O>CSc1nc(Cl)cc(N(C)C)n1,test,1,0
CCCNS(=O)(=O)c1ccc(Br)cc1.Cn1c(C#N)ccc1B(O)O>CC(C)(C)P(C(C)(C)C)C(C)(C)C.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.[F-].[K+].[Pd]>CCCNS(=O)(=O)c1ccc(-c2ccc(C#N)n2C)cc1,train,0,1
Cc1nn(C)c2c1C(c1ccc(Cl)cc1Cl)SC(C)(C)CN2.O=C(OO)c1cccc(Cl)c1>ClCCl.O=C([O-])O.[Na+]>Cc1nn(C)c2c1C(c1ccc(Cl)cc1Cl)S(=O)C(C)(C)CN2,train,0,1
CC(C)I.CN(CC1CCNC1)c1nc2ccc(NC(=O)c3ccc(-c4ccc(F)cc4)cc3)cc2s1>CCOC(C)=O.CN(C)C=O.O=C([O-])[O-].[K+]>CC(C)N1CCC(CN(C)c2nc3ccc(NC(=O)c4ccc(-c5ccc(F)cc5)cc4)cc3s2)C1,train,1,0
COC(=O)c1ccc2nc(-c3ccc4c(cnn4C)c3)c(N(C)C(C)C)nc2c1>CO.ClC(Cl)Cl.O.[Na+].[OH-]>CC(C)N(C)c1nc2cc(C(=O)O)ccc2nc1-c1ccc2c(cnn2C)c1,train,0,1
CCCc1c2nc(-c3cc(S(=O)(=O)N4CCN(CC)CC4)cnc3OCC)[nH]c(=O)c2nn1Cc1ccccn1.OCc1ccccn1>C[Si](C)(C)[N-][Si](C)(C)C.[K+]>CCCc1c2nc(-c3cc(S(=O)(=O)N4CCN(CC)CC4)cnc3OCc3ccccn3)[nH]c(=O)c2nn1Cc1ccccn1,train,0,1
NCCCNc1c(Cl)ccc2c1CCN(C(=O)C(F)(F)F)CC2.O=C=Nc1ccccc1>ClCCl>O=C(NCCCNc1c(Cl)ccc2c1CCN(C(=O)C(F)(F)F)CC2)Nc1ccccc1,train,0,1
NC(=O)CC(O)C(F)(F)F>C1CCOC1.O.[Al+3].[H-].[Li+].[Na+].[OH-]>NCCC(O)C(F)(F)F,train,1,0
CC(C)C(=O)C(C(=O)Nc1ccccc1)C(C(=O)c1ccc(F)cc1)c1ccccc1.NCC[C@@H]1C[C@H](CC(=O)O)OC2(CCCC2)O1>CCOCC.CS(C)=O.O.[Cl-].[NH4+]>CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@H]1C[C@H](O)CC(=O)O1,train,0,1
CCOC(=O)CC(=O)O.Cc1c(F)c(F)c(F)c(F)c1C(=O)Cl>C1CCOC1.Cl.[Li]CCCC.c1ccc(-c2ccccn2)nc1>CCOC(=O)CC(=O)c1c(C)c(F)c(F)c(F)c1F,train,1,0
COc1ccc(COc2nc(SC)ncc2C(=O)O)cc1Cl.NCc1ccccc1>C1CCOC1.CCN(C(C)C)C(C)C.CN(C)C(On1nnc2cccnc21)=[N+](C)C.F[P-](F)(F)(F)(F)F.O>COc1ccc(COc2nc(SC)ncc2C(=O)NCc2ccccc2)cc1Cl,train,0,1
CCOC(=O)C(C)(Cc1ccc(N2CCN(C)CC2)cc1)C(=O)OCC>Cl>CC(Cc1ccc(N2CCN(C)CC2)cc1)C(=O)O,train,0,1
CO/C=C1/C(=O)NC(=O)c2ccc(C(C)(C)C)cc21.NCc1cc(O)c(-c2ccccc2)cn1>CN(C)C=O>CC(C)(C)c1ccc2c(c1)C(=CNCc1cc(O)c(-c3ccccc3)cn1)C(=O)NC2=O,train,0,1
NCCO.O=C(Cl)c1ccc(F)cc1F>C1CCOC1.CCOC(C)=O>O=C(NCCO)c1ccc(F)cc1F,train,1,0
Cc1nnc(C)c(-c2ccc(Cl)cc2)c1Cl.FC(F)(F)c1cc[nH]n1>CCOC(C)=O.CN(C)C=O.[H-].[Na+]>Cc1nnc(C)c(-n2ccc(C(F)(F)F)n2)c1-c1ccc(Cl)cc1,train,1,0
N#Cc1cccc(CN2CCN(c3ccc(N)cc3)CC2)c1.O=C(O)c1ccccc1-c1ccc(C(F)(F)F)cc1>CCN(CC)CC.CCN=C=NCCCN(C)C.Cl.ClCCl.On1nnc2ccccc21>N#Cc1cccc(CN2CCN(c3ccc(NC(=O)c4ccccc4-c4ccc(C(F)(F)F)cc4)cc3)CC2)c1,train,1,0
CCCc1cc(C)[nH]c(=O)c1CNC(=O)c1cc(-c2ccc(N3CCC(NC(=O)OC(C)(C)C)CC3)nc2)cc(N(CC)C2CCOCC2)c1C>ClCCl.O=C(O)C(F)(F)F>CCCc1cc(C)[nH]c(=O)c1CNC(=O)c1cc(-c2ccc(N3CCC(N)CC3)nc2)cc(N(CC)C2CCOCC2)c1C,train,1,0
Cc1ccc(CNCCS)cc1.O=C(Oc1ccccc1)Oc1ccccc1>>Cc1ccc(CN2CCSC2=O)cc1,train,0,1
CC(C)S(=O)(=O)N[C@@H]1CCC[C@H]1c1ccc(I)cc1.OB(O)c1ccccc1>CC(=O)[O-].CCCO.O.O=C([O-])[O-].[K+].[Pd+2]>CC(C)S(=O)(=O)N[C@@H]1CCC[C@H]1c1ccc(-c2ccccc2)cc1,train,0,1
COc1cc(CNC(=O)c2cc(C3=NOC(C4CCN(C(=O)COC(C)=O)CC4)C3)nc(C)n2)ccc1F>CC#N.[Na+].[OH-]>COc1cc(CNC(=O)c2cc(C3=NOC(C4CCN(C(=O)CO)CC4)C3)nc(C)n2)ccc1F,train,0,1
Cc1ccc(S(=O)(=O)NC(=N)NCCC[C@H](NC(=O)[C@H](COCc2ccccc2)NC(=O)OC(C)(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)NCC(=O)N2CCC[C@H]2C(=O)OCc2ccccc2)cc1>CCOCC.CO.Cl.[Na+].[OH-]>Cc1ccc(S(=O)(=O)NC(=N)NCCC[C@H](NC(=O)[C@H](COCc2ccccc2)NC(=O)OC(C)(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)NCC(=O)N2CCC[C@H]2C(=O)O)cc1,train,1,0
CC(C)(C)OC(=O)N1CCC[C@@H](C(=O)c2cccc(F)c2F)C1>CO.[BH4-].[Na+]>CC(C)(C)OC(=O)N1CCC[C@@H](C(O)c2cccc(F)c2F)C1,train,1,0
COCCNc1cccc(C(=O)O)c1C(=O)O.NC1CCC(=O)NC1=O>Cl.c1ccncc1>COCCNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,train,0,1
Cc1ccc(S(=O)(=O)OCC23CCC(c4ccccc4)(CC2)CC3)cc1.[C-]#N>CS(C)=O.O.[Na+]>N#CCC12CCC(c3ccccc3)(CC1)CC2,train,1,0
FC(F)(F)c1cc(Br)ccc1Cl.O=C1CCN(Cc2ccccc2)CC1>CCOCC>OC1(c2ccc(Cl)c(C(F)(F)F)c2)CCN(Cc2ccccc2)CC1,train,0,1
COC(=O)C(C)(C)C(c1ccc(OCc2ccc3ccccc3n2)cc1)c1ccc(OCc2ccc3ccccc3n2)cc1>C1CCOC1.CO.O.[Li+].[Li]O.[OH-]>CC(C)(C(=O)O)C(c1ccc(OCc2ccc3ccccc3n2)cc1)c1ccc(OCc2ccc3ccccc3n2)cc1,train,0,1
CCOC(=O)CC(=O)C(C)Oc1ccc(Oc2ccc(C(F)(F)F)cc2)cc1>CCO.ClCCl.[BH4-].[Na+]>CCOC(=O)CC(O)C(C)Oc1ccc(Oc2ccc(C(F)(F)F)cc2)cc1,train,1,0
CC(C)(C)OC(=O)N1CCC(C(N)=S)CC1.O=C(CCl)CCl>ClCCCl.O=C([O-])O.O=S(Cl)Cl.[Na+].c1ccncc1>CC(C)(C)OC(=O)N1CCC(c2nc(CCl)cs2)CC1,train,1,0
CCOC(=O)CCCc1nccc2c(-c3noc(-c4cnc(OC(C)C)c(Cl)c4)n3)cccc12>CC(C)O.O.[Na+].[OH-]>CC(C)Oc1ncc(-c2nc(-c3cccc4c(CCCC(=O)O)nccc34)no2)cc1Cl,train,0,1
CC(C)(O)CN.O=[N+]([O-])c1cnc2cc(OCc3ccccc3)ccc2c1Cl>CCN(CC)CC.ClCCl>CC(C)(O)CNc1c([N+](=O)[O-])cnc2cc(OCc3ccccc3)ccc12,train,1,0
C=CCCCN(C)C(=O)N[C@H](C(=O)OC)C(C)C>C1CCOC1.[Li+].[OH-]>C=CCCCN(C)C(=O)N[C@H](C(=O)O)C(C)C,train,1,0
C1CNCCNC1.COc1ccc2c(c1)C(=O)CC2>CC(C)[O-].[BH4-].[Na+].[Ti+4]>COc1ccc2c(c1)C(N1CCCNCC1)CC2,train,1,0
COc1cccc(CO)c1.[O-][Br+2]([O-])[O-]>CC#N.CCOCC.O.O=S([O-])([O-])=S.O=S([O-])O.[Na+]>COc1cc(CO)ccc1Br,train,0,1
Cc1nc2cc([N+](=O)[O-])c([N+](=O)[O-])cc2n1C>CC(=O)O.CCO.[Pd]>Cc1nc2cc(N)c(N)cc2n1C,train,1,0
CCOC(=O)CCC1(C)C(C)CCN(C)C1C.[N-]=[N+]=[N-]>O=S(=O)(O)O.[Na+].[OH-]>CC1CCN(C)C(C)C1(C)CCN,train,1,0
CN=C=O.Cc1cnc(C(=O)c2cc(N)ccc2Cl)c(NS(=O)(=O)c2ccc(Cl)c(C(F)(F)F)c2)c1>C1CCOC1.CC(=O)O>CNC(=O)Nc1ccc(Cl)c(C(=O)c2ncc(C)cc2NS(=O)(=O)c2ccc(Cl)c(C(F)(F)F)c2)c1,train,0,1
Cc1nccn1-c1ccc(Nc2nc3c(c(OS(=O)(=O)C(F)(F)F)n2)CN(C(=O)OC(C)(C)C)CC3)cc1.OC[C@@H]1Cc2ccccc2N1>CN(C)C=O>Cc1nccn1-c1ccc(Nc2nc3c(c(N4c5ccccc5C[C@H]4CO)n2)CN(C(=O)OC(C)(C)C)CC3)cc1,train,0,1
NC(=O)NC1CCC(=O)c2sccc21>CC(=O)O.CCO.[BH4-].[Na+]>NC(=O)NC1CCC(O)c2sccc21,train,0,1
CCCCCCC(Nc1ccc(C(=O)NCCC(=O)OCC)cc1)c1oc2ccc(OC)cc2c1C>C1CCOC1.CCO.[Na+].[OH-]>CCCCCCC(Nc1ccc(C(=O)NCCC(=O)O)cc1)c1oc2ccc(OC)cc2c1C,train,1,0
CCCC[C@H](NC(=O)OCC1(CSc2ncccn2)CCC1)C(O)C(=O)N[C@H](C)c1ccccc1>CC(=O)OI1(OC(C)=O)(OC(C)=O)OC(=O)c2ccccc21.ClCCl.O=C([O-])O.[Na+]>CCCC[C@H](NC(=O)OCC1(CSc2ncccn2)CCC1)C(=O)C(=O)N[C@H](C)c1ccccc1,train,1,0
BrCCBr.O=Cc1ccc(O)cc1>CCO.[K+].[OH-]>O=Cc1ccc(OCCBr)cc1,train,0,1
CC(C)N=C=S.CCOC(=O)Nc1cnn(C)c1S(N)(=O)=O>CC(C)=O.O=C([O-])[O-].[K+]>CCOC(=O)Nc1cnn(C)c1S(=O)(=O)NC(=S)NC(C)C,train,0,1
CC1=C(C)C(=O)C=CC1=O.COC(=O)CC(C)(OC(=O)C(=O)O)C(C)C>>COC(=O)CC(C)(C1=CC(=O)C(C)=C(C)C1=O)C(C)C,train,0,1
COc1cccc(-c2nc3sccn3c2-c2ccnc(N[C@@H]3CCCNC3)n2)c1.Cc1ccc(S(=O)(=O)OC[C@@H]2COC(C)(C)O2)cc1>CCCC[N+](CCCC)(CCCC)CCCC.CCN(C(C)C)C(C)C.CN(C)C=O.Cl.O=C([O-])[O-].[I-].[K+]>COc1cccc(-c2nc3sccn3c2-c2ccnc(N[C@@H]3CCCN(C[C@@H]4COC(C)(C)O4)C3)n2)c1,train,0,1
CN(C)c1cccc(CN)c1.O=c1[nH]nc(Cl)c2cc(Br)ccc12>CC(=O)N(C)C.CC(C)(C)[O-].CCOC(C)=O.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.[Na+].[Pd].c1ccc(P(c2ccccc2)c2ccc3ccccc3c2-c2c(P(c3ccccc3)c3ccccc3)ccc3ccccc23)cc1>CN(C)c1cccc(CNc2ccc3c(=O)[nH]nc(Cl)c3c2)c1,train,0,1
O=Cc1c[nH]c2ncc(Br)cc12.O=S(=O)(Cl)c1ccccc1>CCCC[N+](CCCC)(CCCC)CCCC.ClCCl.O=S(=O)([O-])O.[Na+].[OH-]>O=Cc1cn(S(=O)(=O)c2ccccc2)c2ncc(Br)cc12,train,1,0
CC(C)(C)[Si](C)(C)Cl.O=S(=O)(c1ccc(Br)cc1)N1CCCC1CO>ClCCl.c1c[nH]cn1>CC(C)(C)[Si](C)(C)OCC1CCCN1S(=O)(=O)c1ccc(Br)cc1,train,1,0
O=C(O)C=Cc1ccc2c(c1)OCO2.O=C([O-])[O-]>[H][H].[K+].[Pd]>CC(C(=O)O)c1ccc2c(c1)OCO2,train,1,0
COc1cccc(OC)c1C=O>ClCCl.[Al+3].[Cl-]>O=Cc1c(O)cccc1O,train,0,1
C=CC(C)(C)O.CC(=O)OC(C)=O>CCN(CC)CC.ClCCl.O>C=CC(C)(C)OC(C)=O,train,1,0
COC(=O)N[C@H](C(=O)O)C(C)C.C[C@@H]1CN[C@H](c2nc3c(ccc4cc(Br)ccc43)[nH]2)C1>CCN(C(C)C)C(C)C.CN(C)C(On1nnc2cccnc21)=[N+](C)C.ClCCl.F[P-](F)(F)(F)(F)F>COC(=O)N[C@H](C(=O)N1C[C@@H](C)C[C@H]1c1nc2c(ccc3cc(Br)ccc32)[nH]1)C(C)C,train,1,0
CCOC(=O)CC1c2cc(C)c(C)cc2C(=O)N1c1ccc(F)cc1>C1CCOC1.O.[BH4-].[Li+]>Cc1cc2c(cc1C)C(CCO)N(c1ccc(F)cc1)C2=O,train,1,0
COc1cc2c(cc1[N+](=O)[O-])N(C(=O)CN(C)C)CC2(C)C>Cl[Fe](Cl)Cl.NN.O>COc1cc2c(cc1N)N(C(=O)CN(C)C)CC2(C)C,train,1,0
Cc1cc(N2CCOCC2)nc(C(C)C)c1C(=O)O.NC[C@@H]1CCCC[C@H]1O>CCN(C(C)C)C(C)C.CCN=C=NCCCN(C)C.CCOC(C)=O.Cl.ClCCl.O.On1nnc2ccccc21.[Cl-].[NH4+]>Cc1cc(N2CCOCC2)nc(C(C)C)c1C(=O)NC[C@@H]1CCCC[C@H]1O,train,0,1
O=C(NCc1ccc(Cl)cc1)c1cnc2c(F)cc(C#CCCCO)cc2c1O>C#C.CO.ClCCl.[Pd]>O=C(NCc1ccc(Cl)cc1)c1cnc2c(F)cc(CCCCCO)cc2c1O,train,0,1
CC(=O)OCCCCOc1c(Cl)cc(OCC=C(Cl)Cl)cc1Cl>CO.Cl.O.[Na+].[OH-]>OCCCCOc1c(Cl)cc(OCC=C(Cl)Cl)cc1Cl,train,1,0
CC(C)(C)Oc1ccccc1CN(CCCN1CCC(c2ccccc2)CC1)Cc1ccccn1.COC1(c2ccccc2)CCCCN1>CC(C)(C)Oc1ccccc1CN(CCCCl)Cc1ccccn1.O=C([O-])[O-].[K+]>COc1ccccc1C1CCN(CCCN(Cc2ccccn2)Cc2ccccc2OC(C)(C)C)CC1,train,0,1
CC(C)(C)OC(=O)N1CCC(O)CC1.COC(=O)c1ccc(OCC(F)(F)F)cc1O>>COC(=O)c1ccc(OCC(F)(F)F)cc1OC1CCN(C(=O)OC(C)(C)C)CC1,train,1,0
COc1ccc(-c2nn3c(Cl)cccc3c2-c2ccnc(NC3CCCC3)n2)cc1.[N-]=[N+]=[N-]>CCOCC.CN1CCCC1=O.O.[Na+]>COc1ccc(-c2nn3c(N)cccc3c2-c2ccnc(NC3CCCC3)n2)cc1,train,0,1
CC1SC(=O)NN=C1c1ccc2c(c1)C(=Nc1ccccc1)C(=O)N2.NNC(=O)c1ccncc1>>CC1SC(=O)NN=C1c1ccc2c(c1)C(=NNC(=O)c1ccncc1)C(=O)N2,train,0,1
CCOC(=O)c1cnn(C)c1C(=O)O.Nc1ccc2nc(N3CCOCC3)nn2c1>C1CCOC1.CCCP(=O)=O.CCN(C(C)C)C(C)C.CCOC(C)=O>CCOC(=O)c1cnn(C)c1C(=O)Nc1ccc2nc(N3CCOCC3)nn2c1,train,1,0
CCN(CC)CCNc1ccc2c3c(nn2CCN(CC)CC)-c2c(OCc4ccccc4)ccc(OCc4ccccc4)c2C(=O)c13>CO.ClB(Cl)Cl.ClCCl>CCN(CC)CCNc1ccc2c3c(nn2CCN(CC)CC)-c2c(O)ccc(O)c2C(=O)c13,train,1,0
CCOP(=O)(Cc1ccc(-c2nc3ccc(OC)cc3s2)cc1)OCC.O=Cc1ccccc1[N+](=O)[O-]>CO.C[O-].Cl.O.[Na+]>COc1ccc2nc(-c3ccc(C=Cc4ccccc4[N+](=O)[O-])cc3)sc2c1,train,0,1
CCOC(=O)CP(=O)(OCC)OCC.O=Cc1ccccc1>CC(C)(C)[O-].ClCCl.[Li+]>CCOC(=O)/C=C/c1ccccc1,train,1,0
CC(C)(CCCBr)S(=O)(=O)c1ccccc1.OC1CCCNC1>CC#N.O=C([O-])[O-].[K+]>CC(C)(CCCN1CCCC(O)C1)S(=O)(=O)c1ccccc1,train,1,0
NCc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O.O=C(Cl)c1ccc(C(F)(F)F)c(F)c1>CCN(C(C)C)C(C)C.Cl.ClCCl>O=C1CCC(N2C(=O)c3cccc(CNC(=O)c4ccc(C(F)(F)F)c(F)c4)c3C2=O)C(=O)N1,train,0,1
C[Si](C)(C)CCOCn1ccc2c(-c3cnn(C4(CC#N)CN(c5cnc(C(=O)NC6(C(F)(F)F)CC6)cn5)C4)c3)ncnc21>CC#N.CCOCC.FB(F)F.O.O=C([O-])O.[NH4+].[Na+].[OH-]>N#CCC1(n2cc(-c3ncnc4[nH]ccc34)cn2)CN(c2cnc(C(=O)NC3(C(F)(F)F)CC3)cn2)C1,train,1,0
NCC(=O)O.O=C1OC(=O)c2c1cccc2[N+](=O)[O-]>>O=C(O)CN1C(=O)c2cccc([N+](=O)[O-])c2C1=O,train,1,0
CCN(CC)CC.O=C(O)C1(c2ccc([N+](=O)[O-])cc2)CCOCC1>C1CCOC1.CC(=O)N(C)C.CN.CN(C)C(On1nnc2cccnc21)=[N+](C)C.Cl.F[P-](F)(F)(F)(F)F>CNC(=O)C1(c2ccc([N+](=O)[O-])cc2)CCOCC1,train,0,1
CC(=O)N=C(OC(C)=O)N1CCSC1c1ccccc1OCCN1CCN(c2cccc(F)c2)CC1>C1CCOC1.CCO.Cl.[Na+].[OH-]>CC(=O)NC(=O)N1CCSC1c1ccccc1OCCN1CCN(c2cccc(F)c2)CC1,train,1,0
COC(=O)C1(c2ccccc2)CCN(C(=O)OC2C3CC4CC(C3)CC2C4)CC1>C1CCOC1.CO.Cl.[BH4-].[Li+]>O=C(OC1C2CC3CC(C2)CC1C3)N1CCC(CO)(c2ccccc2)CC1,train,0,1
O=C(NNc1ccc(F)cn1)c1ccc(CN2CCOCC2)cc1>C1CCOC1.CCN(CC)CC.ClC(Cl)(Cl)C(Cl)(Cl)Cl.c1ccc(P(c2ccccc2)c2ccccc2)cc1>Fc1ccc2nnc(-c3ccc(CN4CCOCC4)cc3)n2c1,train,0,1
CCOC(C)(OCC)OCC.Nc1c(F)c(F)c2c([nH]c(=O)n2-c2ccc(Br)cc2F)c1O>Cc1ccc(S(=O)(=O)O)cc1>Cc1nc2c(F)c(F)c3c([nH]c(=O)n3-c3ccc(Br)cc3F)c2o1,train,0,1
Cn1cc(Br)c2ccc(S(=O)(=O)Oc3c(F)c(F)c(F)c(F)c3F)cc21.Cn1nccc1-c1cc(C(F)(F)F)ccc1B(O)O>C1COCCO1.O.O=P([O-])([O-])[O-].[K+]>Cn1nccc1-c1cc(C(F)(F)F)ccc1-c1cn(C)c2cc(S(=O)(=O)Oc3c(F)c(F)c(F)c(F)c3F)ccc12,train,1,0
CC(C)ON.O=C(O)c1ccccc1Nc1ccc2c(C=Cc3ccccn3)n[nH]c2c1>CCN(CC)CC.CN(C)C(On1nnc2cccnc21)=[N+](C)C.CN(C)C=O.Cl.F[P-](F)(F)(F)(F)F>CC(C)ONC(=O)c1ccccc1Nc1ccc2c(/C=C/c3ccccn3)n[nH]c2c1,train,0,1
COCN1C(C)=C(C(=O)OCOC(=O)C(C)(C)C)C(c2cccc([N+](=O)[O-])c2)C(C(=O)OCOC(=O)C(C)(C)C)=C1C>CC(C)OC(C)C.O>COCN1C(C)=C(C(=O)O)[C@H](c2cccc([N+](=O)[O-])c2)C(C(=O)OCOC(=O)C(C)(C)C)=C1C,train,1,0
Nc1c[nH]nc1C(=O)Nc1ccc(F)cc1.O=C1CCCCC1>CC(=O)O[BH-](OC(C)=O)OC(C)=O.ClCCl.[Na+]>O=C(Nc1ccc(F)cc1)c1n[nH]cc1NC1CCCCC1,train,0,1
CCCCCCCCCC(=O)Oc1ccc(N(CC(=O)OCc2ccccc2)CC(=O)OCc2ccccc2)cc1OC(=O)CCCCCCCCC>C1CCOC1.CCOC(C)=O.[H][H].[Pd]>CCCCCCCCCC(=O)Oc1ccc(N(CC(=O)O)CC(=O)O)cc1OC(=O)CCCCCCCCC,train,1,0
O=CNNC(=S)NCc1cccc(F)c1>CC[O-].[Na+]>Fc1cccc(Cn2cnnc2S)c1,train,0,1
CC(CC(=O)OSc1ccccc1)O[Si](C)(C)C(C)(C)C>C1CCOC1.CC(=O)O.O>CC(O)CC(=O)OSc1ccccc1,train,1,0
CC(C)(C)[Si](C)(C)OCCBr.N#CCc1cccc(Br)n1>C1CCOC1.C[Si](C)(C)[N-][Si](C)(C)C.O.[Li+]>CC(C)(C)[Si](C)(C)OCCC(C#N)c1cccc(Br)n1,train,0,1
Cn1cc(B2OC(C)(C)C(C)(C)O2)ccc1=O.NS(=O)(=O)c1ccc(Oc2ccc(F)cc2F)c(Br)c1>C1COCCO1.Cl[Pd]Cl.O=C([O-])O.[Fe+2].c1ccc(P(c2ccccc2)[c-]2cccc2)cc1>Cn1cc(-c2cc(S(N)(=O)=O)ccc2Oc2ccc(F)cc2F)ccc1=O,train,0,1
CCN(CC)Cc1cc(NC(C)=O)c2c(c1O)CCCC2.Cl>CCO>CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)c2c(c1O)CCCC2,train,1,0
Cl.O=S(=O)(Nc1ccc(O)c2ccccc12)c1cccs1>CO.OO>O=S(=O)(Nc1cc(Cl)c(O)c2ccccc12)c1cccs1,train,0,1
